anio,categoria,fase,ronda,nivel,zona,grupo,jornada,fecha,local,ptsL,visitante,ptsV,BP_LOCAL,BP_VISITA,ORP_LOCAL,ORP_VISITA,peso_nivel,peso_anio,peso_ronda,peso_fase,LocalSuma,VisitaSuma
2023,JUVENILES,Fase Regular,1ra Fase,1,SUR,A,8,21/5/2023,CLUB GIMNASIA Y ESGRIMA LA PLATA AZUL,76,RACING CLUB,55,750,250,115.5,103.5,1.0,0.75,1,0.65,421.93125000000003,172.33125
2023,JUVENILES,Fase Regular,1ra Fase,1,SUR,A,8,21/5/2023,TRISTAN SUAREZ,55,QUILMES A.C.,51,650,350,124.5,105.0,1.0,0.75,1,0.65,377.56875,221.81250000000003
2023,JUVENILES,Fase Regular,1ra Fase,1,SUR,A,8,21/5/2023,WILDE SPORTING,65,LANUS A,55,700,300,150.0,141.0,1.0,0.75,1,0.65,414.37500000000006,214.9875
2023,JUVENILES,Fase Regular,1ra Fase,1,SUR,A,9,4/6/2023,RACING CLUB,0,LANUS A,20,0,700,150.0,115.5,1.0,0.75,1,0.65,73.125,397.55625000000003
2023,JUVENILES,Fase Regular,1ra Fase,1,SUR,A,9,4/6/2023,QUILMES A.C.,88,WILDE SPORTING,81,650,350,141.0,124.5,1.0,0.75,1,0.65,385.6125,231.31875000000002
2023,JUVENILES,Fase Regular,1ra Fase,1,SUR,A,9,4/6/2023,CLUB GIMNASIA Y ESGRIMA LA PLATA AZUL,57,TRISTAN SUAREZ,40,700,300,105.0,103.5,1.0,0.75,1,0.65,392.43750000000006,196.70625
2023,JUVENILES,Fase Regular,1ra Fase,1,SUR,A,10,11/6/2023,TRISTAN SUAREZ,20,RACING CLUB,0,700,0,115.5,105.0,1.0,0.75,1,0.65,397.55625000000003,51.18750000000001
2023,JUVENILES,Fase Regular,1ra Fase,1,SUR,A,10,11/6/2023,WILDE SPORTING,71,CLUB GIMNASIA Y ESGRIMA LA PLATA AZUL,74,350,650,103.5,141.0,1.0,0.75,1,0.65,221.08125,385.6125
2023,JUVENILES,Fase Regular,1ra Fase,1,SUR,A,10,11/6/2023,LANUS A,62,QUILMES A.C.,49,700,300,124.5,150.0,1.0,0.75,1,0.65,401.94375,219.37500000000003
2023,JUVENILES,Fase Regular,1ra Fase,1,SUR,B,1,19/3/2023,BERAZATEGUI,46,INDEPENDIENTE,74,250,750,111.0,100.5,1.0,0.75,1,0.65,175.9875,414.61875000000003
2023,JUVENILES,Fase Regular,1ra Fase,1,SUR,B,1,19/3/2023,G.E DE LOMAS DE ZAMORA A,94,BOCA JUNIORS AZUL,64,750,250,153.0,142.5,1.0,0.75,1,0.65,440.21250000000003,191.34375000000003
2023,JUVENILES,Fase Regular,1ra Fase,1,SUR,B,1,19/3/2023,CAÑUELAS FC,57,TEMPERLEY,76,300,700,82.5,114.0,1.0,0.75,1,0.65,186.46875000000003,396.82500000000005
2023,JUVENILES,Fase Regular,1ra Fase,1,SUR,B,2,26/3/2023,CAÑUELAS FC,69,BERAZATEGUI,59,700,300,100.5,114.0,1.0,0.75,1,0.65,390.24375000000003,201.82500000000002
2023,JUVENILES,Fase Regular,1ra Fase,1,SUR,B,2,26/3/2023,TEMPERLEY,50,G.E DE LOMAS DE ZAMORA A,73,250,750,142.5,82.5,1.0,0.75,1,0.65,191.34375000000003,405.84375000000006
2023,JUVENILES,Fase Regular,1ra Fase,1,SUR,B,2,26/3/2023,BOCA JUNIORS AZUL,51,INDEPENDIENTE,70,300,700,111.0,153.0,1.0,0.75,1,0.65,200.3625,415.83750000000003
2023,JUVENILES,Fase Regular,1ra Fase,1,SUR,B,3,16/4/2023,BERAZATEGUI,53,BOCA JUNIORS AZUL,86,250,750,153.0,100.5,1.0,0.75,1,0.65,196.4625,414.61875000000003
2023,JUVENILES,Fase Regular,1ra Fase,1,SUR,B,3,16/4/2023,INDEPENDIENTE,67,TEMPERLEY,52,700,300,82.5,111.0,1.0,0.75,1,0.65,381.46875000000006,200.3625
2023,JUVENILES,Fase Regular,1ra Fase,1,SUR,B,3,16/4/2023,G.E DE LOMAS DE ZAMORA A,67,CAÑUELAS FC,70,350,650,114.0,142.5,1.0,0.75,1,0.65,226.20000000000002,386.34375000000006
2023,JUVENILES,Fase Regular,1ra Fase,1,SUR,B,4,23/4/2023,G.E DE LOMAS DE ZAMORA A,90,BERAZATEGUI,56,750,250,100.5,142.5,1.0,0.75,1,0.65,414.61875000000003,191.34375000000003
2023,JUVENILES,Fase Regular,1ra Fase,1,SUR,B,4,23/4/2023,CAÑUELAS FC,82,INDEPENDIENTE,69,700,300,111.0,114.0,1.0,0.75,1,0.65,395.3625,201.82500000000002
2023,JUVENILES,Fase Regular,1ra Fase,1,SUR,B,4,23/4/2023,TEMPERLEY,40,BOCA JUNIORS AZUL,93,250,750,153.0,82.5,1.0,0.75,1,0.65,196.4625,405.84375000000006
2023,JUVENILES,Fase Regular,1ra Fase,1,SUR,B,5,30/4/2023,BERAZATEGUI,65,TEMPERLEY,59,650,350,82.5,100.5,1.0,0.75,1,0.65,357.09375000000006,219.61875000000003
2023,JUVENILES,Fase Regular,1ra Fase,1,SUR,B,5,30/4/2023,CAÑUELAS FC,67,BOCA JUNIORS AZUL,76,350,650,153.0,114.0,1.0,0.75,1,0.65,245.21250000000003,372.45000000000005
2023,JUVENILES,Fase Regular,1ra Fase,1,SUR,B,5,30/4/2023,INDEPENDIENTE,61,G.E DE LOMAS DE ZAMORA A,76,300,700,142.5,111.0,1.0,0.75,1,0.65,215.71875000000003,395.3625
2023,JUVENILES,Fase Regular,1ra Fase,1,SUR,B,6,7/5/2023,INDEPENDIENTE,81,BERAZATEGUI,67,700,300,100.5,111.0,1.0,0.75,1,0.65,390.24375000000003,200.3625
2023,JUVENILES,Fase Regular,1ra Fase,1,SUR,B,6,7/5/2023,BOCA JUNIORS AZUL,86,G.E DE LOMAS DE ZAMORA A,64,750,250,142.5,153.0,1.0,0.75,1,0.65,435.09375000000006,196.4625
2023,JUVENILES,Fase Regular,1ra Fase,1,SUR,B,6,7/5/2023,TEMPERLEY,50,CAÑUELAS FC,58,350,650,114.0,82.5,1.0,0.75,1,0.65,226.20000000000002,357.09375000000006
2023,JUVENILES,Fase Regular,1ra Fase,1,SUR,B,7,14/5/2023,BERAZATEGUI,61,CAÑUELAS FC,74,300,700,114.0,100.5,1.0,0.75,1,0.65,201.82500000000002,390.24375000000003
2023,JUVENILES,Fase Regular,1ra Fase,1,SUR,B,7,14/5/2023,G.E DE LOMAS DE ZAMORA A,83,TEMPERLEY,74,650,350,82.5,142.5,1.0,0.75,1,0.65,357.09375000000006,240.09375000000003
2023,JUVENILES,Fase Regular,1ra Fase,1,SUR,B,7,14/5/2023,INDEPENDIENTE,29,BOCA JUNIORS AZUL,103,250,750,153.0,111.0,1.0,0.75,1,0.65,196.4625,419.7375
2023,JUVENILES,Fase Regular,1ra Fase,1,SUR,B,8,21/5/2023,BOCA JUNIORS AZUL,108,BERAZATEGUI,53,750,250,100.5,153.0,1.0,0.75,1,0.65,414.61875000000003,196.4625
2023,JUVENILES,Fase Regular,1ra Fase,1,SUR,B,8,21/5/2023,TEMPERLEY,75,INDEPENDIENTE,56,700,300,111.0,82.5,1.0,0.75,1,0.65,395.3625,186.46875000000003
2023,JUVENILES,Fase Regular,1ra Fase,1,SUR,B,8,21/5/2023,CAÑUELAS FC,43,G.E DE LOMAS DE ZAMORA A,82,250,750,142.5,114.0,1.0,0.75,1,0.65,191.34375000000003,421.20000000000005
2023,JUVENILES,Fase Regular,1ra Fase,1,SUR,B,9,4/6/2023,BERAZATEGUI,44,G.E DE LOMAS DE ZAMORA A,64,250,750,142.5,100.5,1.0,0.75,1,0.65,191.34375000000003,414.61875000000003
2023,JUVENILES,Fase Regular,1ra Fase,1,SUR,B,9,4/6/2023,INDEPENDIENTE,63,CAÑUELAS FC,66,350,650,114.0,111.0,1.0,0.75,1,0.65,226.20000000000002,370.9875
2023,JUVENILES,Fase Regular,1ra Fase,1,SUR,B,9,4/6/2023,BOCA JUNIORS AZUL,98,TEMPERLEY,48,750,250,82.5,153.0,1.0,0.75,1,0.65,405.84375000000006,196.4625
2023,JUVENILES,Fase Regular,1ra Fase,1,SUR,B,10,11/6/2023,BERAZATEGUI,54,TEMPERLEY,70,300,700,82.5,100.5,1.0,0.75,1,0.65,186.46875000000003,390.24375000000003
2023,JUVENILES,Fase Regular,1ra Fase,1,SUR,B,10,11/6/2023,BOCA JUNIORS AZUL,107,CAÑUELAS FC,53,750,250,114.0,153.0,1.0,0.75,1,0.65,421.20000000000005,196.4625
2023,JUVENILES,Fase Regular,1ra Fase,1,SUR,B,10,11/6/2023,G.E DE LOMAS DE ZAMORA A,75,INDEPENDIENTE,61,700,300,111.0,142.5,1.0,0.75,1,0.65,395.3625,215.71875000000003
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,A,1,19/3/2023,ARQUITECTURA NEGRO,57,SAN LORENZO AZUL,90,250,750,121.5,78.0,1.0,0.75,1,0.65,181.10625000000002,403.65000000000003
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,A,1,19/3/2023,FERROCARRIL OESTE A,68,VELEZ SARSFIELD BLANCO,42,750,250,138.0,154.5,1.0,0.75,1,0.65,432.90000000000003,197.19375000000002
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,A,1,19/3/2023,PINOCHO BLANCO,88,GEVP CELESTE,73,700,300,51.0,145.5,1.0,0.75,1,0.65,366.1125,217.18125
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,A,2,26/3/2023,PINOCHO BLANCO,86,ARQUITECTURA NEGRO,70,700,300,78.0,145.5,1.0,0.75,1,0.65,379.27500000000003,217.18125
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,A,2,26/3/2023,GEVP CELESTE,41,FERROCARRIL OESTE A,85,250,750,154.5,51.0,1.0,0.75,1,0.65,197.19375000000002,390.4875
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,A,2,26/3/2023,VELEZ SARSFIELD BLANCO,50,SAN LORENZO AZUL,68,300,700,121.5,138.0,1.0,0.75,1,0.65,205.48125000000002,408.52500000000003
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,A,3,16/4/2023,ARQUITECTURA NEGRO,79,VELEZ SARSFIELD BLANCO,75,650,350,138.0,78.0,1.0,0.75,1,0.65,384.15000000000003,208.65
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,A,3,16/4/2023,SAN LORENZO AZUL,71,GEVP CELESTE,48,750,250,51.0,121.5,1.0,0.75,1,0.65,390.4875,181.10625000000002
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,A,3,16/4/2023,FERROCARRIL OESTE A,81,PINOCHO BLANCO,72,650,350,145.5,154.5,1.0,0.75,1,0.65,387.80625000000003,245.94375000000002
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,A,4,23/4/2023,ARQUITECTURA NEGRO,64,FERROCARRIL OESTE A,81,300,700,154.5,78.0,1.0,0.75,1,0.65,221.56875000000002,379.27500000000003
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,A,4,23/4/2023,PINOCHO BLANCO,73,SAN LORENZO AZUL,81,350,650,121.5,145.5,1.0,0.75,1,0.65,229.85625000000002,387.80625000000003
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,A,4,23/4/2023,GEVP CELESTE,61,VELEZ SARSFIELD BLANCO,62,350,650,138.0,51.0,1.0,0.75,1,0.65,237.90000000000003,341.7375
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,A,5,30/4/2023,ARQUITECTURA NEGRO,85,GEVP CELESTE,54,750,250,51.0,78.0,1.0,0.75,1,0.65,390.4875,159.9
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,A,5,30/4/2023,VELEZ SARSFIELD BLANCO,54,PINOCHO BLANCO,63,350,650,145.5,138.0,1.0,0.75,1,0.65,241.55625000000003,384.15000000000003
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,A,5,30/4/2023,SAN LORENZO AZUL,76,FERROCARRIL OESTE A,66,700,300,154.5,121.5,1.0,0.75,1,0.65,416.56875,205.48125000000002
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,A,6,7/5/2023,SAN LORENZO AZUL,70,ARQUITECTURA NEGRO,34,750,250,78.0,121.5,1.0,0.75,1,0.65,403.65000000000003,181.10625000000002
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,A,6,7/5/2023,VELEZ SARSFIELD BLANCO,48,FERROCARRIL OESTE A,74,250,750,154.5,138.0,1.0,0.75,1,0.65,197.19375000000002,432.90000000000003
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,A,6,7/5/2023,GEVP CELESTE,65,PINOCHO BLANCO,89,250,750,145.5,51.0,1.0,0.75,1,0.65,192.80625,390.4875
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,A,7,14/5/2023,ARQUITECTURA NEGRO,87,PINOCHO BLANCO,103,300,700,145.5,78.0,1.0,0.75,1,0.65,217.18125,379.27500000000003
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,A,7,14/5/2023,FERROCARRIL OESTE A,68,GEVP CELESTE,48,750,250,51.0,154.5,1.0,0.75,1,0.65,390.4875,197.19375000000002
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,A,7,14/5/2023,SAN LORENZO AZUL,60,VELEZ SARSFIELD BLANCO,54,650,350,138.0,121.5,1.0,0.75,1,0.65,384.15000000000003,229.85625000000002
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,A,8,21/5/2023,VELEZ SARSFIELD BLANCO,60,ARQUITECTURA NEGRO,54,650,350,78.0,138.0,1.0,0.75,1,0.65,354.90000000000003,237.90000000000003
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,A,8,21/5/2023,GEVP CELESTE,52,SAN LORENZO AZUL,89,250,750,121.5,51.0,1.0,0.75,1,0.65,181.10625000000002,390.4875
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,A,8,21/5/2023,PINOCHO BLANCO,60,FERROCARRIL OESTE A,74,300,700,154.5,145.5,1.0,0.75,1,0.65,221.56875000000002,412.18125000000003
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,A,9,4/6/2023,FERROCARRIL OESTE A,66,ARQUITECTURA NEGRO,39,750,250,78.0,154.5,1.0,0.75,1,0.65,403.65000000000003,197.19375000000002
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,A,9,4/6/2023,SAN LORENZO AZUL,72,PINOCHO BLANCO,79,350,650,145.5,121.5,1.0,0.75,1,0.65,241.55625000000003,376.10625000000005
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,A,9,4/6/2023,VELEZ SARSFIELD BLANCO,65,GEVP CELESTE,54,700,300,51.0,138.0,1.0,0.75,1,0.65,366.1125,213.525
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,A,10,11/6/2023,GEVP CELESTE,64,ARQUITECTURA NEGRO,57,650,350,78.0,51.0,1.0,0.75,1,0.65,354.90000000000003,195.4875
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,A,10,11/6/2023,PINOCHO BLANCO,67,VELEZ SARSFIELD BLANCO,52,700,300,138.0,145.5,1.0,0.75,1,0.65,408.52500000000003,217.18125
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,A,10,11/6/2023,FERROCARRIL OESTE A,60,SAN LORENZO AZUL,46,700,300,121.5,154.5,1.0,0.75,1,0.65,400.48125000000005,221.56875000000002
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,B,1,19/3/2023,GEVP BLANCO,89,ITALIANO,61,750,250,88.5,151.5,1.0,0.75,1,0.65,408.76875,195.73125000000002
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,B,1,19/3/2023,OBRAS CENTRO,74,COLEGIALES BLANCO,58,700,300,102.0,148.5,1.0,0.75,1,0.65,390.975,218.64375
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,B,1,19/3/2023,IMPERIO BLANCO,67,PEDRO ECHAGUE AZUL,73,350,650,117.0,109.5,1.0,0.75,1,0.65,227.66250000000002,370.25625
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,B,2,26/3/2023,IMPERIO BLANCO,53,GEVP BLANCO,78,250,750,151.5,109.5,1.0,0.75,1,0.65,195.73125000000002,419.00625
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,B,2,26/3/2023,PEDRO ECHAGUE AZUL,50,OBRAS CENTRO,65,300,700,148.5,117.0,1.0,0.75,1,0.65,218.64375,398.2875
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,B,2,26/3/2023,COLEGIALES BLANCO,57,ITALIANO,61,350,650,88.5,102.0,1.0,0.75,1,0.65,213.76875,366.6
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,B,3,16/4/2023,GEVP BLANCO,82,COLEGIALES BLANCO,48,750,250,102.0,151.5,1.0,0.75,1,0.65,415.35,195.73125000000002
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,B,3,16/4/2023,ITALIANO,60,PEDRO ECHAGUE AZUL,79,300,700,117.0,88.5,1.0,0.75,1,0.65,203.28750000000002,384.39375
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,B,3,16/4/2023,OBRAS CENTRO,73,IMPERIO BLANCO,61,700,300,109.5,148.5,1.0,0.75,1,0.65,394.63125,218.64375
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,B,4,23/4/2023,OBRAS CENTRO,66,GEVP BLANCO,71,350,650,151.5,148.5,1.0,0.75,1,0.65,244.48125000000002,389.26875
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,B,4,23/4/2023,IMPERIO BLANCO,60,ITALIANO,75,300,700,88.5,109.5,1.0,0.75,1,0.65,189.39375,394.63125
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,B,4,23/4/2023,PEDRO ECHAGUE AZUL,67,COLEGIALES BLANCO,57,700,300,102.0,117.0,1.0,0.75,1,0.65,390.975,203.28750000000002
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,B,5,30/4/2023,GEVP BLANCO,83,PEDRO ECHAGUE AZUL,77,650,350,117.0,151.5,1.0,0.75,1,0.65,373.9125,244.48125000000002
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,B,5,30/4/2023,COLEGIALES BLANCO,59,IMPERIO BLANCO,64,350,650,109.5,102.0,1.0,0.75,1,0.65,224.00625000000002,366.6
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,B,5,30/4/2023,ITALIANO,53,OBRAS CENTRO,78,250,750,148.5,88.5,1.0,0.75,1,0.65,194.26875,408.76875
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,B,6,7/5/2023,ITALIANO,62,GEVP BLANCO,89,250,750,151.5,88.5,1.0,0.75,1,0.65,195.73125000000002,408.76875
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,B,6,7/5/2023,COLEGIALES BLANCO,73,OBRAS CENTRO,71,650,350,148.5,102.0,1.0,0.75,1,0.65,389.26875,220.35000000000002
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,B,6,7/5/2023,PEDRO ECHAGUE AZUL,89,IMPERIO BLANCO,56,750,250,109.5,117.0,1.0,0.75,1,0.65,419.00625,178.91250000000002
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,B,7,14/5/2023,GEVP BLANCO,103,IMPERIO BLANCO,77,750,250,109.5,151.5,1.0,0.75,1,0.65,419.00625,195.73125000000002
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,B,7,14/5/2023,OBRAS CENTRO,64,PEDRO ECHAGUE AZUL,49,700,300,117.0,148.5,1.0,0.75,1,0.65,398.2875,218.64375
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,B,7,14/5/2023,ITALIANO,55,COLEGIALES BLANCO,58,350,650,102.0,88.5,1.0,0.75,1,0.65,220.35000000000002,360.01875
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,B,8,21/5/2023,COLEGIALES BLANCO,59,GEVP BLANCO,89,250,750,151.5,102.0,1.0,0.75,1,0.65,195.73125000000002,415.35
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,B,8,21/5/2023,PEDRO ECHAGUE AZUL,61,ITALIANO,55,650,350,88.5,117.0,1.0,0.75,1,0.65,360.01875,227.66250000000002
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,B,8,21/5/2023,IMPERIO BLANCO,60,OBRAS CENTRO,86,250,750,148.5,109.5,1.0,0.75,1,0.65,194.26875,419.00625
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,B,9,4/6/2023,GEVP BLANCO,83,OBRAS CENTRO,79,650,350,148.5,151.5,1.0,0.75,1,0.65,389.26875,244.48125000000002
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,B,9,4/6/2023,ITALIANO,67,IMPERIO BLANCO,68,350,650,109.5,88.5,1.0,0.75,1,0.65,224.00625000000002,360.01875
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,B,9,4/6/2023,COLEGIALES BLANCO,50,PEDRO ECHAGUE AZUL,61,300,700,117.0,102.0,1.0,0.75,1,0.65,203.28750000000002,390.975
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,B,10,11/6/2023,PEDRO ECHAGUE AZUL,47,GEVP BLANCO,72,250,750,151.5,117.0,1.0,0.75,1,0.65,195.73125000000002,422.6625
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,B,10,11/6/2023,IMPERIO BLANCO,90,COLEGIALES BLANCO,65,750,250,102.0,109.5,1.0,0.75,1,0.65,415.35,175.25625000000002
2023,JUVENILES,Fase Regular,1ra Fase,1,CENTRO,B,10,11/6/2023,OBRAS CENTRO,86,ITALIANO,63,750,250,88.5,148.5,1.0,0.75,1,0.65,408.76875,194.26875
2023,JUVENILES,Fase Regular,1ra Fase,1,OESTE,A,1,19/3/2023,RAMOS MEJIA LTC,0,CLUB GEI AZUL,20,0,700,120.0,97.5,1.0,0.75,1,0.65,58.50000000000001,388.78125000000006
2023,JUVENILES,Fase Regular,1ra Fase,1,OESTE,A,1,19/3/2023,ARGENTINO DE CASTELAR NORTE,54,LOS INDIOS DE MORENO NEGRO,67,300,700,130.5,139.5,1.0,0.75,1,0.65,209.86875,409.25625
2023,JUVENILES,Fase Regular,1ra Fase,1,OESTE,A,1,19/3/2023,ESTUDIANTIL PORTEÑO A,55,PRESIDENTE DERQUI,59,350,650,112.5,129.0,1.0,0.75,1,0.65,225.46875000000003,379.76250000000005
2023,JUVENILES,Fase Regular,1ra Fase,1,OESTE,A,2,26/3/2023,ESTUDIANTIL PORTEÑO A,89,RAMOS MEJIA LTC,47,750,250,97.5,129.0,1.0,0.75,1,0.65,413.15625000000006,184.76250000000002
2023,JUVENILES,Fase Regular,1ra Fase,1,OESTE,A,2,26/3/2023,PRESIDENTE DERQUI,71,ARGENTINO DE CASTELAR NORTE,62,650,350,139.5,112.5,1.0,0.75,1,0.65,384.88125,225.46875000000003
2023,JUVENILES,Fase Regular,1ra Fase,1,OESTE,A,2,26/3/2023,LOS INDIOS DE MORENO NEGRO,68,CLUB GEI AZUL,64,650,350,120.0,130.5,1.0,0.75,1,0.65,375.37500000000006,234.24375000000003
2023,JUVENILES,Fase Regular,1ra Fase,1,OESTE,A,3,16/4/2023,RAMOS MEJIA LTC,43,LOS INDIOS DE MORENO NEGRO,82,250,750,130.5,97.5,1.0,0.75,1,0.65,185.49375,413.15625000000006
2023,JUVENILES,Fase Regular,1ra Fase,1,OESTE,A,3,16/4/2023,CLUB GEI AZUL,68,PRESIDENTE DERQUI,66,650,350,112.5,120.0,1.0,0.75,1,0.65,371.71875000000006,229.12500000000003
2023,JUVENILES,Fase Regular,1ra Fase,1,OESTE,A,3,16/4/2023,ARGENTINO DE CASTELAR NORTE,97,ESTUDIANTIL PORTEÑO A,77,750,250,129.0,139.5,1.0,0.75,1,0.65,428.51250000000005,189.88125000000002
2023,JUVENILES,Fase Regular,1ra Fase,1,OESTE,A,4,23/4/2023,ARGENTINO DE CASTELAR NORTE,109,RAMOS MEJIA LTC,55,750,250,97.5,139.5,1.0,0.75,1,0.65,413.15625000000006,189.88125000000002
2023,JUVENILES,Fase Regular,1ra Fase,1,OESTE,A,4,23/4/2023,ESTUDIANTIL PORTEÑO A,81,CLUB GEI AZUL,74,650,350,120.0,129.0,1.0,0.75,1,0.65,375.37500000000006,233.51250000000002
2023,JUVENILES,Fase Regular,1ra Fase,1,OESTE,A,4,23/4/2023,PRESIDENTE DERQUI,78,LOS INDIOS DE MORENO NEGRO,62,700,300,130.5,112.5,1.0,0.75,1,0.65,404.86875000000003,201.09375000000003
2023,JUVENILES,Fase Regular,1ra Fase,1,OESTE,A,5,30/4/2023,RAMOS MEJIA LTC,52,PRESIDENTE DERQUI,74,250,750,112.5,97.5,1.0,0.75,1,0.65,176.71875000000003,413.15625000000006
2023,JUVENILES,Fase Regular,1ra Fase,1,OESTE,A,5,30/4/2023,LOS INDIOS DE MORENO NEGRO,84,ESTUDIANTIL PORTEÑO A,74,700,300,129.0,130.5,1.0,0.75,1,0.65,404.13750000000005,209.86875
2023,JUVENILES,Fase Regular,1ra Fase,1,OESTE,A,5,30/4/2023,CLUB GEI AZUL,48,ARGENTINO DE CASTELAR NORTE,52,350,650,139.5,120.0,1.0,0.75,1,0.65,238.63125000000002,375.37500000000006
2023,JUVENILES,Fase Regular,1ra Fase,1,OESTE,A,6,7/5/2023,CLUB GEI AZUL,86,RAMOS MEJIA LTC,55,750,250,97.5,120.0,1.0,0.75,1,0.65,413.15625000000006,180.37500000000003
2023,JUVENILES,Fase Regular,1ra Fase,1,OESTE,A,6,7/5/2023,LOS INDIOS DE MORENO NEGRO,71,ARGENTINO DE CASTELAR NORTE,58,700,300,139.5,130.5,1.0,0.75,1,0.65,409.25625,209.86875
2023,JUVENILES,Fase Regular,1ra Fase,1,OESTE,A,6,7/5/2023,PRESIDENTE DERQUI,84,ESTUDIANTIL PORTEÑO A,68,700,300,129.0,112.5,1.0,0.75,1,0.65,404.13750000000005,201.09375000000003
2023,JUVENILES,Fase Regular,1ra Fase,1,OESTE,A,7,14/5/2023,RAMOS MEJIA LTC,69,ESTUDIANTIL PORTEÑO A,88,300,700,129.0,97.5,1.0,0.75,1,0.65,209.13750000000002,388.78125000000006
2023,JUVENILES,Fase Regular,1ra Fase,1,OESTE,A,7,14/5/2023,ARGENTINO DE CASTELAR NORTE,63,PRESIDENTE DERQUI,73,300,700,112.5,139.5,1.0,0.75,1,0.65,201.09375000000003,409.25625
2023,JUVENILES,Fase Regular,1ra Fase,1,OESTE,A,7,14/5/2023,CLUB GEI AZUL,69,LOS INDIOS DE MORENO NEGRO,65,650,350,130.5,120.0,1.0,0.75,1,0.65,380.49375000000003,229.12500000000003
2023,JUVENILES,Fase Regular,1ra Fase,1,OESTE,A,8,21/5/2023,LOS INDIOS DE MORENO NEGRO,90,RAMOS MEJIA LTC,71,700,300,97.5,130.5,1.0,0.75,1,0.65,388.78125000000006,209.86875
2023,JUVENILES,Fase Regular,1ra Fase,1,OESTE,A,8,21/5/2023,PRESIDENTE DERQUI,76,CLUB GEI AZUL,57,700,300,120.0,112.5,1.0,0.75,1,0.65,399.75000000000006,201.09375000000003
2023,JUVENILES,Fase Regular,1ra Fase,1,OESTE,A,8,21/5/2023,ESTUDIANTIL PORTEÑO A,76,ARGENTINO DE CASTELAR NORTE,62,700,300,139.5,129.0,1.0,0.75,1,0.65,409.25625,209.13750000000002
