anio,categoria,fase,ronda,nivel,zona,grupo,jornada,fecha,local,ptsL,visitante,ptsV,BP_LOCAL,BP_VISITA,ORP_LOCAL,ORP_VISITA,peso_nivel,peso_anio,peso_ronda,peso_fase,LocalSuma,VisitaSuma
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,A,11,25/9/2022,NOLTING,64,CLUB PORTUGUES DEL GRAN BUENOS AIRES,52,700,300,-77.25,9.75,0.85,0.5,2,0.65,344.069375,171.136875
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,A,12,2/10/2022,CLUB PORTUGUES DEL GRAN BUENOS AIRES,59,CENTRO ESPAÑOL,55,650,350,24.75,-77.25,0.85,0.5,2,0.65,372.799375,150.694375
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,A,12,2/10/2022,SITAS,31,NOLTING,66,250,750,9.75,-50.25,0.85,0.5,2,0.65,143.511875,386.611875
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,A,12,2/10/2022,ITALIANO DE JOSE C PAZ,56,DEFENSORES DE SANTOS LUGARES,55,650,350,8.25,-2.25,0.85,0.5,2,0.65,363.683125,192.131875
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,A,12,2/10/2022,C.A.S.A PADUA B,49,ARGENTINO DE CASTELAR CENTRO,63,300,700,15.75,20.25,0.85,0.5,2,0.65,174.451875,397.938125
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,A,13,23/10/2022,CENTRO ESPAÑOL,53,ARGENTINO DE CASTELAR CENTRO,61,350,650,15.75,24.75,0.85,0.5,2,0.65,202.076875,372.799375
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,A,13,23/10/2022,DEFENSORES DE SANTOS LUGARES,0,C.A.S.A PADUA B,20,0,700,20.25,8.25,0.85,0.5,2,0.65,11.188125,391.308125
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,A,13,23/10/2022,NOLTING,75,ITALIANO DE JOSE C PAZ,57,700,300,-2.25,9.75,0.85,0.5,2,0.65,385.506875,171.136875
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,A,13,23/10/2022,CLUB PORTUGUES DEL GRAN BUENOS AIRES,53,SITAS,21,750,250,-50.25,-77.25,0.85,0.5,2,0.65,386.611875,95.444375
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,A,14,6/11/2022,SITAS,34,CENTRO ESPAÑOL,57,250,750,24.75,-50.25,0.85,0.5,2,0.65,151.799375,386.611875
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,A,14,6/11/2022,ITALIANO DE JOSE C PAZ,35,CLUB PORTUGUES DEL GRAN BUENOS AIRES,59,250,750,-77.25,-2.25,0.85,0.5,2,0.65,95.444375,413.131875
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,A,14,6/11/2022,C.A.S.A PADUA B,63,NOLTING,46,700,300,9.75,20.25,0.85,0.5,2,0.65,392.136875,176.93812499999999
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,A,14,6/11/2022,ARGENTINO DE CASTELAR CENTRO,20,DEFENSORES DE SANTOS LUGARES,0,700,0,8.25,15.75,0.85,0.5,2,0.65,391.308125,8.701875
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,1,26/6/2022,CIUDADELA NORTE,52,SAN MIGUEL,60,350,650,-15.75,-90.75,0.85,0.5,2,0.65,184.673125,308.98562499999997
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,1,26/6/2022,EL PALOMAR,61,HURACAN DE SAN JUSTO BLANCO,47,700,300,32.25,54.75,0.85,0.5,2,0.65,404.568125,195.999375
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,1,26/6/2022,A.F.A.L.P. B,21,MORON B,64,250,750,36.75,-99.75,0.85,0.5,2,0.65,158.429375,359.263125
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,1,26/6/2022,CLUB GEI BLANCO,62,UNLAM A,65,350,650,5.25,-41.25,0.85,0.5,2,0.65,196.275625,336.334375
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,2,3/7/2022,CLUB GEI BLANCO,75,CIUDADELA NORTE,36,750,250,-90.75,-41.25,0.85,0.5,2,0.65,364.23562499999997,115.334375
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,2,3/7/2022,UNLAM A,78,A.F.A.L.P. B,26,750,250,-99.75,5.25,0.85,0.5,2,0.65,359.263125,141.025625
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,2,3/7/2022,MORON B,49,EL PALOMAR,38,700,300,54.75,36.75,0.85,0.5,2,0.65,416.999375,186.054375
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,2,3/7/2022,HURACAN DE SAN JUSTO BLANCO,61,SAN MIGUEL,67,350,650,-15.75,32.25,0.85,0.5,2,0.65,184.673125,376.943125
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,3,10/7/2022,CIUDADELA NORTE,69,HURACAN DE SAN JUSTO BLANCO,61,650,350,32.25,-90.75,0.85,0.5,2,0.65,376.943125,143.235625
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,3,10/7/2022,SAN MIGUEL,68,MORON B,79,300,700,36.75,-15.75,0.85,0.5,2,0.65,186.054375,378.04812499999997
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,3,10/7/2022,EL PALOMAR,47,UNLAM A,67,250,750,5.25,54.75,0.85,0.5,2,0.65,141.025625,444.624375
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,3,10/7/2022,A.F.A.L.P. B,23,CLUB GEI BLANCO,64,250,750,-41.25,-99.75,0.85,0.5,2,0.65,115.334375,359.263125
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,4,17/7/2022,A.F.A.L.P. B,0,CIUDADELA NORTE,20,0,700,-90.75,-99.75,0.85,0.5,2,0.65,-50.139375,331.638125
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,4,17/7/2022,CLUB GEI BLANCO,63,EL PALOMAR,39,750,250,54.75,-41.25,0.85,0.5,2,0.65,444.624375,115.334375
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,4,17/7/2022,UNLAM A,78,SAN MIGUEL,54,750,250,-15.75,5.25,0.85,0.5,2,0.65,405.67312499999997,141.025625
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,4,17/7/2022,MORON B,75,HURACAN DE SAN JUSTO BLANCO,35,750,250,32.25,36.75,0.85,0.5,2,0.65,432.193125,158.429375
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,5,7/8/2022,CIUDADELA NORTE,61,MORON B,84,250,750,36.75,-90.75,0.85,0.5,2,0.65,158.429375,364.23562499999997
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,5,7/8/2022,HURACAN DE SAN JUSTO BLANCO,33,UNLAM A,86,250,750,5.25,32.25,0.85,0.5,2,0.65,141.025625,432.193125
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,5,7/8/2022,SAN MIGUEL,57,CLUB GEI BLANCO,54,650,350,-41.25,-15.75,0.85,0.5,2,0.65,336.334375,184.673125
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,5,7/8/2022,EL PALOMAR,61,A.F.A.L.P. B,26,750,250,-99.75,54.75,0.85,0.5,2,0.65,359.263125,168.374375
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,6,14/8/2022,EL PALOMAR,45,CIUDADELA NORTE,42,650,350,-90.75,54.75,0.85,0.5,2,0.65,308.98562499999997,223.624375
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,6,14/8/2022,A.F.A.L.P. B,54,SAN MIGUEL,94,250,750,-15.75,-99.75,0.85,0.5,2,0.65,129.423125,359.263125
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,6,14/8/2022,CLUB GEI BLANCO,75,HURACAN DE SAN JUSTO BLANCO,24,750,250,32.25,-41.25,0.85,0.5,2,0.65,432.193125,115.334375
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,6,14/8/2022,UNLAM A,98,MORON B,65,750,250,36.75,5.25,0.85,0.5,2,0.65,434.679375,141.025625
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,7,28/8/2022,CIUDADELA NORTE,34,UNLAM A,74,250,750,5.25,-90.75,0.85,0.5,2,0.65,141.025625,364.23562499999997
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,7,28/8/2022,MORON B,47,CLUB GEI BLANCO,54,350,650,-41.25,36.75,0.85,0.5,2,0.65,170.584375,379.429375
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,7,28/8/2022,HURACAN DE SAN JUSTO BLANCO,58,A.F.A.L.P. B,41,700,300,-99.75,32.25,0.85,0.5,2,0.65,331.638125,183.568125
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,7,28/8/2022,SAN MIGUEL,56,EL PALOMAR,49,650,350,54.75,-15.75,0.85,0.5,2,0.65,389.374375,184.673125
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,8,4/9/2022,SAN MIGUEL,70,CIUDADELA NORTE,51,700,300,-90.75,-15.75,0.85,0.5,2,0.65,336.61062499999997,157.048125
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,8,4/9/2022,HURACAN DE SAN JUSTO BLANCO,28,EL PALOMAR,49,250,750,54.75,32.25,0.85,0.5,2,0.65,168.374375,432.193125
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,8,4/9/2022,MORON B,20,A.F.A.L.P. B,0,700,0,-99.75,36.75,0.85,0.5,2,0.65,331.638125,20.304375
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,8,4/9/2022,UNLAM A,74,CLUB GEI BLANCO,52,750,250,-41.25,5.25,0.85,0.5,2,0.65,391.58437499999997,141.025625
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,9,11/9/2022,CIUDADELA NORTE,34,CLUB GEI BLANCO,60,250,750,-41.25,-90.75,0.85,0.5,2,0.65,115.334375,364.23562499999997
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,9,11/9/2022,A.F.A.L.P. B,31,UNLAM A,89,250,750,5.25,-99.75,0.85,0.5,2,0.65,141.025625,359.263125
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,9,11/9/2022,EL PALOMAR,62,MORON B,60,650,350,36.75,54.75,0.85,0.5,2,0.65,379.429375,223.624375
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,9,11/9/2022,SAN MIGUEL,62,HURACAN DE SAN JUSTO BLANCO,31,750,250,32.25,-15.75,0.85,0.5,2,0.65,432.193125,129.423125
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,10,18/9/2022,HURACAN DE SAN JUSTO BLANCO,39,CIUDADELA NORTE,55,300,700,-90.75,32.25,0.85,0.5,2,0.65,115.610625,404.568125
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,10,18/9/2022,MORON B,0,SAN MIGUEL,20,0,700,-15.75,36.75,0.85,0.5,2,0.65,-8.701875,407.054375
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,10,18/9/2022,UNLAM A,73,EL PALOMAR,36,750,250,54.75,5.25,0.85,0.5,2,0.65,444.624375,141.025625
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,10,18/9/2022,CLUB GEI BLANCO,20,A.F.A.L.P. B,0,700,0,-99.75,-41.25,0.85,0.5,2,0.65,331.638125,-22.790625
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,11,25/9/2022,CIUDADELA NORTE,20,A.F.A.L.P. B,0,700,0,-99.75,-90.75,0.85,0.5,2,0.65,331.638125,-50.139375
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,11,25/9/2022,EL PALOMAR,40,CLUB GEI BLANCO,53,300,700,-41.25,54.75,0.85,0.5,2,0.65,142.959375,416.999375
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,11,25/9/2022,SAN MIGUEL,52,UNLAM A,73,250,750,5.25,-15.75,0.85,0.5,2,0.65,141.025625,405.67312499999997
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,11,25/9/2022,HURACAN DE SAN JUSTO BLANCO,30,MORON B,76,250,750,36.75,32.25,0.85,0.5,2,0.65,158.429375,432.193125
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,12,2/10/2022,MORON B,58,CIUDADELA NORTE,43,700,300,-90.75,36.75,0.85,0.5,2,0.65,336.61062499999997,186.054375
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,12,2/10/2022,UNLAM A,81,HURACAN DE SAN JUSTO BLANCO,31,750,250,32.25,5.25,0.85,0.5,2,0.65,432.193125,141.025625
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,12,2/10/2022,CLUB GEI BLANCO,56,SAN MIGUEL,72,300,700,-15.75,-41.25,0.85,0.5,2,0.65,157.048125,363.95937499999997
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,12,2/10/2022,A.F.A.L.P. B,16,EL PALOMAR,84,250,750,54.75,-99.75,0.85,0.5,2,0.65,168.374375,359.263125
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,13,23/10/2022,CIUDADELA NORTE,53,EL PALOMAR,49,650,350,54.75,-90.75,0.85,0.5,2,0.65,389.374375,143.235625
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,13,23/10/2022,SAN MIGUEL,68,A.F.A.L.P. B,43,750,250,-99.75,-15.75,0.85,0.5,2,0.65,359.263125,129.423125
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,13,23/10/2022,HURACAN DE SAN JUSTO BLANCO,43,CLUB GEI BLANCO,77,250,750,-41.25,32.25,0.85,0.5,2,0.65,115.334375,432.193125
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,13,23/10/2022,MORON B,52,UNLAM A,63,300,700,5.25,36.75,0.85,0.5,2,0.65,168.650625,407.054375
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,14,6/11/2022,UNLAM A,114,CIUDADELA NORTE,38,750,250,-90.75,5.25,0.85,0.5,2,0.65,364.23562499999997,141.025625
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,14,6/11/2022,CLUB GEI BLANCO,71,MORON B,68,650,350,36.75,-41.25,0.85,0.5,2,0.65,379.429375,170.584375
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,14,6/11/2022,A.F.A.L.P. B,20,HURACAN DE SAN JUSTO BLANCO,0,700,0,32.25,-99.75,0.85,0.5,2,0.65,404.568125,-55.111875
2022,JUVENILES,Fase Regular,2da Fase,2,OESTE,B,14,6/11/2022,EL PALOMAR,45,SAN MIGUEL,62,300,700,-15.75,54.75,0.85,0.5,2,0.65,157.048125,416.999375
2022,JUVENILES,Fase Regular,1ra Fase,3,SUR,D,2,27/3/2022,SPORTIVO ALSINA,54,MUNICIPALIDAD DE AVELLANEDA,38,700,300,-65.25,-150.75,0.75,0.5,1,0.65,154.7203125,36.3796875
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,A,1,26/6/2022,TAPONAZO  FUTBOL CLUB,57,DEFENSORES DE BANFIELD,83,250,750,86.25,-144.75,0.85,0.5,2,0.65,185.778125,334.400625
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,A,1,26/6/2022,COOPERARIOS,61,CLUB GIMNASIA Y ESGRIMA LA PLATA BLANCO,50,700,300,-75.75,-17.25,0.85,0.5,2,0.65,344.898125,156.21937499999999
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,A,1,26/6/2022,BOCA JUNIORS AMARILLO,54,VILLEGAS BASQUET,59,350,650,-6.75,63.75,0.85,0.5,2,0.65,189.645625,394.346875
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,A,2,3/7/2022,BOCA JUNIORS AMARILLO,80,SPORTIVO ALSINA,37,750,250,-150.75,63.75,0.85,0.5,2,0.65,331.085625,173.346875
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,A,2,3/7/2022,VILLEGAS BASQUET,64,COOPERARIOS,79,300,700,-17.25,-6.75,0.85,0.5,2,0.65,156.21937499999999,383.020625
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,A,2,3/7/2022,CLUB GIMNASIA Y ESGRIMA LA PLATA BLANCO,60,TAPONAZO  FUTBOL CLUB,50,700,300,-144.75,-75.75,0.85,0.5,2,0.65,306.775625,123.898125
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,A,2,3/7/2022,DEFENSORES DE BANFIELD,108,CLUB EL FOGON,33,750,250,-71.25,86.25,0.85,0.5,2,0.65,375.009375,185.778125
2022,CADETES,Fase Regular,1ra Fase,3,SUR,D,2,27/3/2022,SPORTIVO ALSINA,50,MUNICIPALIDAD DE AVELLANEDA,55,350,650,-65.25,-150.75,0.75,0.5,1,0.65,69.4078125,121.69218750000002
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,A,3,10/7/2022,CLUB EL FOGON,25,CLUB GIMNASIA Y ESGRIMA LA PLATA BLANCO,70,250,750,-75.75,-71.25,0.85,0.5,2,0.65,96.273125,375.009375
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,A,3,10/7/2022,TAPONAZO  FUTBOL CLUB,34,VILLEGAS BASQUET,63,250,750,-6.75,-144.75,0.85,0.5,2,0.65,134.395625,334.400625
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,A,3,10/7/2022,COOPERARIOS,77,BOCA JUNIORS AMARILLO,57,750,250,63.75,-17.25,0.85,0.5,2,0.65,449.596875,128.59437499999999
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,A,4,17/7/2022,COOPERARIOS,73,SPORTIVO ALSINA,13,750,250,-150.75,-17.25,0.85,0.5,2,0.65,331.085625,128.59437499999999
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,A,4,17/7/2022,TAPONAZO  FUTBOL CLUB,48,BOCA JUNIORS AMARILLO,80,250,750,63.75,-144.75,0.85,0.5,2,0.65,173.346875,334.400625
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,A,4,17/7/2022,VILLEGAS BASQUET,75,CLUB EL FOGON,8,750,250,-71.25,-6.75,0.85,0.5,2,0.65,375.009375,134.395625
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,A,4,17/7/2022,CLUB GIMNASIA Y ESGRIMA LA PLATA BLANCO,36,DEFENSORES DE BANFIELD,75,250,750,86.25,-75.75,0.85,0.5,2,0.65,185.778125,372.523125
2022,INFANTILES,Fase Regular,1ra Fase,3,SUR,D,2,27/3/2022,SPORTIVO ALSINA,44,MUNICIPALIDAD DE AVELLANEDA,40,650,350,-65.25,-150.75,0.75,0.5,1,0.65,142.5328125,48.5671875
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,A,5,7/8/2022,DEFENSORES DE BANFIELD,69,VILLEGAS BASQUET,59,700,300,-6.75,86.25,0.85,0.5,2,0.65,383.020625,213.403125
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,A,5,7/8/2022,CLUB EL FOGON,33,BOCA JUNIORS AMARILLO,75,250,750,63.75,-71.25,0.85,0.5,2,0.65,173.346875,375.009375
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,A,5,7/8/2022,TAPONAZO  FUTBOL CLUB,50,COOPERARIOS,76,250,750,-17.25,-144.75,0.85,0.5,2,0.65,128.59437499999999,334.400625
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,A,6,14/8/2022,TAPONAZO  FUTBOL CLUB,59,SPORTIVO ALSINA,42,700,300,-150.75,-144.75,0.85,0.5,2,0.65,303.460625,85.775625
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,A,6,14/8/2022,COOPERARIOS,76,CLUB EL FOGON,29,750,250,-71.25,-17.25,0.85,0.5,2,0.65,375.009375,128.59437499999999
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,A,6,14/8/2022,BOCA JUNIORS AMARILLO,70,DEFENSORES DE BANFIELD,85,300,700,86.25,63.75,0.85,0.5,2,0.65,213.403125,421.971875
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,A,6,14/8/2022,VILLEGAS BASQUET,57,CLUB GIMNASIA Y ESGRIMA LA PLATA BLANCO,45,700,300,-75.75,-6.75,0.85,0.5,2,0.65,344.898125,162.020625
2022,PREINFANTILES,Fase Regular,1ra Fase,3,SUR,D,2,27/3/2022,SPORTIVO ALSINA,12,MUNICIPALIDAD DE AVELLANEDA,65,250,750,-65.25,-150.75,0.75,0.5,1,0.65,45.032812500000006,146.06718750000002
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,A,7,28/8/2022,CLUB GIMNASIA Y ESGRIMA LA PLATA BLANCO,43,BOCA JUNIORS AMARILLO,64,250,750,63.75,-75.75,0.85,0.5,2,0.65,173.346875,372.523125
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,A,7,28/8/2022,DEFENSORES DE BANFIELD,61,COOPERARIOS,63,350,650,-17.25,86.25,0.85,0.5,2,0.65,183.84437499999999,406.778125
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,A,7,28/8/2022,CLUB EL FOGON,30,TAPONAZO  FUTBOL CLUB,77,250,750,-144.75,-71.25,0.85,0.5,2,0.65,58.150625,375.009375
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,A,8,4/9/2022,CLUB EL FOGON,43,SPORTIVO ALSINA,64,250,750,-150.75,-71.25,0.85,0.5,2,0.65,54.835625,375.009375
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,A,8,4/9/2022,DEFENSORES DE BANFIELD,9,TAPONAZO  FUTBOL CLUB,2,650,350,-144.75,86.25,0.85,0.5,2,0.65,279.150625,241.028125
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,A,8,4/9/2022,CLUB GIMNASIA Y ESGRIMA LA PLATA BLANCO,58,COOPERARIOS,48,700,300,-17.25,-75.75,0.85,0.5,2,0.65,377.219375,123.898125
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,A,8,4/9/2022,VILLEGAS BASQUET,57,BOCA JUNIORS AMARILLO,64,350,650,63.75,-6.75,0.85,0.5,2,0.65,228.59687499999998,355.395625
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,A,9,11/9/2022,COOPERARIOS,64,VILLEGAS BASQUET,58,650,350,-6.75,-17.25,0.85,0.5,2,0.65,355.395625,183.84437499999999
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,A,9,11/9/2022,TAPONAZO  FUTBOL CLUB,42,CLUB GIMNASIA Y ESGRIMA LA PLATA BLANCO,60,300,700,-75.75,-144.75,0.85,0.5,2,0.65,123.898125,306.775625
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,A,9,11/9/2022,CLUB EL FOGON,48,DEFENSORES DE BANFIELD,100,250,750,86.25,-71.25,0.85,0.5,2,0.65,185.778125,375.009375
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,A,10,18/9/2022,DEFENSORES DE BANFIELD,84,SPORTIVO ALSINA,26,750,250,-150.75,86.25,0.85,0.5,2,0.65,331.085625,185.778125
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,A,10,18/9/2022,CLUB GIMNASIA Y ESGRIMA LA PLATA BLANCO,64,CLUB EL FOGON,32,750,250,-71.25,-75.75,0.85,0.5,2,0.65,375.009375,96.273125
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,A,10,18/9/2022,VILLEGAS BASQUET,88,TAPONAZO  FUTBOL CLUB,39,750,250,-144.75,-6.75,0.85,0.5,2,0.65,334.400625,134.395625
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,A,10,18/9/2022,BOCA JUNIORS AMARILLO,30,COOPERARIOS,51,250,750,-17.25,63.75,0.85,0.5,2,0.65,128.59437499999999,449.596875
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,A,11,25/9/2022,BOCA JUNIORS AMARILLO,67,TAPONAZO  FUTBOL CLUB,43,750,250,-144.75,63.75,0.85,0.5,2,0.65,334.400625,173.346875
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,A,11,25/9/2022,CLUB EL FOGON,40,VILLEGAS BASQUET,88,250,750,-6.75,-71.25,0.85,0.5,2,0.65,134.395625,375.009375
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,A,11,25/9/2022,DEFENSORES DE BANFIELD,60,CLUB GIMNASIA Y ESGRIMA LA PLATA BLANCO,40,750,250,-75.75,86.25,0.85,0.5,2,0.65,372.523125,185.778125
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,A,12,2/10/2022,CLUB GIMNASIA Y ESGRIMA LA PLATA BLANCO,50,SPORTIVO ALSINA,29,750,250,-150.75,-75.75,0.85,0.5,2,0.65,331.085625,96.273125
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,A,12,2/10/2022,VILLEGAS BASQUET,60,DEFENSORES DE BANFIELD,66,350,650,86.25,-6.75,0.85,0.5,2,0.65,241.028125,355.395625
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,A,12,2/10/2022,BOCA JUNIORS AMARILLO,94,CLUB EL FOGON,23,750,250,-71.25,63.75,0.85,0.5,2,0.65,375.009375,173.346875
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,A,12,2/10/2022,COOPERARIOS,63,TAPONAZO  FUTBOL CLUB,56,650,350,-144.75,-17.25,0.85,0.5,2,0.65,279.150625,183.84437499999999
2022,JUVENILES,Fase Regular,1ra Fase,3,SUR,D,4,10/4/2022,SPORTIVO ALSINA,41,TAPONAZO  FUTBOL CLUB,55,300,700,-144.75,-150.75,0.75,0.5,1,0.65,37.8421875,133.87968750000002
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,A,13,23/10/2022,CLUB EL FOGON,39,COOPERARIOS,95,250,750,-17.25,-71.25,0.85,0.5,2,0.65,128.59437499999999,375.009375
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,A,13,23/10/2022,DEFENSORES DE BANFIELD,79,BOCA JUNIORS AMARILLO,62,700,300,63.75,86.25,0.85,0.5,2,0.65,421.971875,213.403125
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,A,13,23/10/2022,CLUB GIMNASIA Y ESGRIMA LA PLATA BLANCO,46,VILLEGAS BASQUET,52,350,650,-6.75,-75.75,0.85,0.5,2,0.65,189.645625,317.273125
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,A,14,6/11/2022,VILLEGAS BASQUET,78,SPORTIVO ALSINA,29,750,250,-150.75,-6.75,0.85,0.5,2,0.65,331.085625,134.395625
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,A,14,6/11/2022,BOCA JUNIORS AMARILLO,72,CLUB GIMNASIA Y ESGRIMA LA PLATA BLANCO,53,700,300,-75.75,63.75,0.85,0.5,2,0.65,344.898125,200.97187499999998
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,A,14,6/11/2022,COOPERARIOS,69,DEFENSORES DE BANFIELD,72,350,650,86.25,-17.25,0.85,0.5,2,0.65,241.028125,349.594375
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,A,14,6/11/2022,TAPONAZO  FUTBOL CLUB,62,CLUB EL FOGON,32,750,250,-71.25,-144.75,0.85,0.5,2,0.65,375.009375,58.150625
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,B,1,26/6/2022,COLON FC,44,LOBOS ATHLETIC CLUB,82,250,750,-134.25,-44.25,0.85,0.5,2,0.65,63.951875,389.926875
2022,JUVENILES,Fase Regular,2da Fase,2,SUR,B,1,26/6/2022,SOCIAL LANUS,62,LOS ANDES,77,300,700,-23.25,-18.75,0.85,0.5,2,0.65,152.904375,376.390625
