anio,categoria,fase,ronda,nivel,zona,grupo,jornada,fecha,local,ptsL,visitante,ptsV,BP_LOCAL,BP_VISITA,ORP_LOCAL,ORP_VISITA,peso_nivel,peso_anio,peso_ronda,peso_fase,LocalSuma,VisitaSuma
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,A,9.0,6/10/2024,ARQUITECTURA BLANCO,61.0,PINOCHO BLANCO,76.0,300,700,153.0,-139.5,0.85,1,2,0.65,500.565,619.3525
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,A,10.0,27/10/2024,PINOCHO BLANCO,85.0,DEPORTIVO CROVARA B,25.0,750,250,-81.0,153.0,0.85,1,2,0.65,739.245,445.315
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,A,10.0,27/10/2024,ESTRELLA DE BOEDO,63.0,ARQUITECTURA BLANCO,40.0,750,250,-139.5,-61.5,0.85,1,2,0.65,674.6025,208.2925
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,A,10.0,27/10/2024,SAN LORENZO ROJO,41.0,GEBA,54.0,300,700,10.5,-31.5,0.85,1,2,0.65,343.1025,738.6925
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,A,11.0,3/11/2024,NAUTICO BUCHARDO B,22.0,GEBA,102.0,250,750,10.5,-82.5,0.85,1,2,0.65,287.8525,737.5875
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,A,11.0,3/11/2024,ARQUITECTURA BLANCO,62.0,SAN LORENZO ROJO,46.0,700,300,-31.5,-139.5,0.85,1,2,0.65,738.6925,177.3525
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,A,11.0,3/11/2024,DEPORTIVO CROVARA B,25.0,ESTRELLA DE BOEDO,59.0,250,750,-61.5,-81.0,0.85,1,2,0.65,208.2925,739.245
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,A,12.0,10/11/2024,PINOCHO BLANCO,88.0,NAUTICO BUCHARDO B,42.0,750,250,-82.5,153.0,0.85,1,2,0.65,737.5875,445.315
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,A,12.0,10/11/2024,SAN LORENZO ROJO,75.0,DEPORTIVO CROVARA B,30.0,750,250,-81.0,-31.5,0.85,1,2,0.65,739.245,241.4425
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,A,12.0,10/11/2024,GEBA,87.0,ARQUITECTURA BLANCO,46.0,750,250,-139.5,10.5,0.85,1,2,0.65,674.6025,287.8525
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,A,13.0,17/11/2024,NAUTICO BUCHARDO B,45.0,ARQUITECTURA BLANCO,56.0,300,700,-139.5,-82.5,0.85,1,2,0.65,177.3525,682.3375
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,A,13.0,17/11/2024,DEPORTIVO CROVARA B,32.0,GEBA,90.0,250,750,10.5,-81.0,0.85,1,2,0.65,287.8525,739.245
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,A,13.0,17/11/2024,PINOCHO BLANCO,38.0,ESTRELLA DE BOEDO,59.0,250,750,-61.5,153.0,0.85,1,2,0.65,208.2925,997.8149999999999
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,A,14.0,24/11/2024,ESTRELLA DE BOEDO,54.0,NAUTICO BUCHARDO B,36.0,700,300,-82.5,-61.5,0.85,1,2,0.65,682.3375,263.5425
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,A,14.0,24/11/2024,SAN LORENZO ROJO,58.0,PINOCHO BLANCO,63.0,350,650,153.0,-31.5,0.85,1,2,0.65,555.8149999999999,683.4425
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,A,14.0,24/11/2024,ARQUITECTURA BLANCO,50.0,DEPORTIVO CROVARA B,30.0,750,250,-81.0,-139.5,0.85,1,2,0.65,739.245,122.10249999999999
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,B,1.0,4/8/2024,ARMENIA,20.0,ALDO BONZI,0.0,700,0,-127.5,27.0,0.85,1,2,0.65,632.6125,29.835
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,B,1.0,4/8/2024,YUPANQUI,51.0,CIRCULO URQUIZA AZUL,42.0,650,350,-21.0,-24.0,0.85,1,2,0.65,695.045,360.23
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,B,1.0,4/8/2024,PLATENSE BLANCO,44.0,JOSE HERNANDEZ B,47.0,350,650,-70.5,-45.0,0.85,1,2,0.65,308.84749999999997,668.525
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,B,2.0,11/8/2024,PLATENSE BLANCO,65.0,COLEGIALES NEGRO,51.0,700,300,-25.5,-45.0,0.85,1,2,0.65,745.3225,281.775
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,B,2.0,11/8/2024,JOSE HERNANDEZ B,49.0,YUPANQUI,64.0,300,700,-24.0,-70.5,0.85,1,2,0.65,304.98,695.5975
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,B,2.0,11/8/2024,CIRCULO URQUIZA AZUL,62.0,ARMENIA,53.0,650,350,27.0,-21.0,0.85,1,2,0.65,748.085,363.545
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,B,3.0,25/8/2024,COLEGIALES NEGRO,79.0,ALDO BONZI,28.0,750,250,-127.5,-25.5,0.85,1,2,0.65,687.8625,248.0725
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,B,3.0,25/8/2024,ARMENIA,50.0,JOSE HERNANDEZ B,39.0,700,300,-70.5,27.0,0.85,1,2,0.65,695.5975,361.335
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,B,3.0,25/8/2024,YUPANQUI,47.0,PLATENSE BLANCO,52.0,350,650,-45.0,-24.0,0.85,1,2,0.65,337.025,691.73
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,B,4.0,1/9/2024,YUPANQUI,64.0,COLEGIALES NEGRO,48.0,700,300,-25.5,-24.0,0.85,1,2,0.65,745.3225,304.98
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,B,4.0,1/9/2024,PLATENSE BLANCO,46.0,ARMENIA,57.0,300,700,27.0,-45.0,0.85,1,2,0.65,361.335,723.775
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,B,4.0,1/9/2024,CIRCULO URQUIZA AZUL,77.0,ALDO BONZI,25.0,750,250,-127.5,-21.0,0.85,1,2,0.65,687.8625,253.045
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,B,5.0,8/9/2024,COLEGIALES NEGRO,45.0,CIRCULO URQUIZA AZUL,78.0,250,750,-21.0,-25.5,0.85,1,2,0.65,253.045,800.5725
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,B,5.0,8/9/2024,ALDO BONZI,38.0,JOSE HERNANDEZ B,48.0,300,700,-70.5,-127.5,0.85,1,2,0.65,253.5975,632.6125
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,B,5.0,8/9/2024,ARMENIA,69.0,YUPANQUI,65.0,650,350,-24.0,27.0,0.85,1,2,0.65,691.73,416.585
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,B,6.0,15/9/2024,ARMENIA,67.0,COLEGIALES NEGRO,29.0,750,250,-25.5,27.0,0.85,1,2,0.65,800.5725,306.085
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,B,6.0,15/9/2024,PLATENSE BLANCO,20.0,ALDO BONZI,0.0,700,0,-127.5,-45.0,0.85,1,2,0.65,632.6125,-49.725
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,B,6.0,15/9/2024,JOSE HERNANDEZ B,36.0,CIRCULO URQUIZA AZUL,52.0,300,700,-21.0,-70.5,0.85,1,2,0.65,308.295,695.5975
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,B,7.0,22/9/2024,COLEGIALES NEGRO,48.0,JOSE HERNANDEZ B,35.0,700,300,-70.5,-25.5,0.85,1,2,0.65,695.5975,303.3225
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,B,7.0,22/9/2024,CIRCULO URQUIZA AZUL,49.0,PLATENSE BLANCO,48.0,650,350,-45.0,-21.0,0.85,1,2,0.65,668.525,363.545
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,B,7.0,22/9/2024,ALDO BONZI,47.0,YUPANQUI,88.0,250,750,-24.0,-127.5,0.85,1,2,0.65,249.73,687.8625
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,B,8.0,29/9/2024,ALDO BONZI,50.0,ARMENIA,72.0,250,750,27.0,-127.5,0.85,1,2,0.65,306.085,687.8625
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,B,8.0,29/9/2024,CIRCULO URQUIZA AZUL,45.0,YUPANQUI,51.0,350,650,-24.0,-21.0,0.85,1,2,0.65,360.23,695.045
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,B,8.0,29/9/2024,JOSE HERNANDEZ B,37.0,PLATENSE BLANCO,40.0,350,650,-45.0,-70.5,0.85,1,2,0.65,337.025,640.3475
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,B,9.0,6/10/2024,COLEGIALES NEGRO,49.0,PLATENSE BLANCO,62.0,300,700,-45.0,-25.5,0.85,1,2,0.65,281.775,745.3225
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,B,9.0,6/10/2024,YUPANQUI,75.0,JOSE HERNANDEZ B,25.0,750,250,-70.5,-24.0,0.85,1,2,0.65,750.8475,249.73
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,B,9.0,6/10/2024,ARMENIA,30.0,CIRCULO URQUIZA AZUL,67.0,250,750,-21.0,27.0,0.85,1,2,0.65,253.045,858.585
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,B,10.0,27/10/2024,ALDO BONZI,39.0,COLEGIALES NEGRO,72.0,250,750,-25.5,-127.5,0.85,1,2,0.65,248.0725,687.8625
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,B,10.0,27/10/2024,JOSE HERNANDEZ B,46.0,ARMENIA,53.0,350,650,27.0,-70.5,0.85,1,2,0.65,416.585,640.3475
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,B,10.0,27/10/2024,PLATENSE BLANCO,56.0,YUPANQUI,77.0,250,750,-24.0,-45.0,0.85,1,2,0.65,249.73,779.025
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,B,11.0,3/11/2024,COLEGIALES NEGRO,59.0,YUPANQUI,73.0,300,700,-24.0,-25.5,0.85,1,2,0.65,304.98,745.3225
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,B,11.0,3/11/2024,ARMENIA,49.0,PLATENSE BLANCO,44.0,650,350,-45.0,27.0,0.85,1,2,0.65,668.525,416.585
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,B,11.0,3/11/2024,ALDO BONZI,46.0,CIRCULO URQUIZA AZUL,74.0,250,750,-21.0,-127.5,0.85,1,2,0.65,253.045,687.8625
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,B,12.0,10/11/2024,CIRCULO URQUIZA AZUL,65.0,COLEGIALES NEGRO,42.0,750,250,-25.5,-21.0,0.85,1,2,0.65,800.5725,253.045
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,B,12.0,10/11/2024,JOSE HERNANDEZ B,20.0,ALDO BONZI,0.0,700,0,-127.5,-70.5,0.85,1,2,0.65,632.6125,-77.9025
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,B,12.0,10/11/2024,YUPANQUI,51.0,ARMENIA,56.0,350,650,27.0,-24.0,0.85,1,2,0.65,416.585,691.73
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,B,13.0,17/11/2024,COLEGIALES NEGRO,51.0,ARMENIA,62.0,300,700,27.0,-25.5,0.85,1,2,0.65,361.335,745.3225
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,B,13.0,17/11/2024,ALDO BONZI,46.0,PLATENSE BLANCO,81.0,250,750,-45.0,-127.5,0.85,1,2,0.65,226.525,687.8625
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,B,13.0,17/11/2024,CIRCULO URQUIZA AZUL,68.0,JOSE HERNANDEZ B,57.0,700,300,-70.5,-21.0,0.85,1,2,0.65,695.5975,308.295
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,B,14.0,24/11/2024,JOSE HERNANDEZ B,49.0,COLEGIALES NEGRO,54.0,350,650,-25.5,-70.5,0.85,1,2,0.65,358.5725,640.3475
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,B,14.0,24/11/2024,PLATENSE BLANCO,52.0,CIRCULO URQUIZA AZUL,66.0,300,700,-21.0,-45.0,0.85,1,2,0.65,308.295,723.775
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,B,14.0,24/11/2024,YUPANQUI,20.0,ALDO BONZI,0.0,700,0,-127.5,-24.0,0.85,1,2,0.65,632.6125,-26.52
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,C,1.0,4/8/2024,VELEZ SARSFIELD AZUL,49.0,FERROCARRIL OESTE C,62.0,300,700,-43.5,-51.0,0.85,1,2,0.65,283.4325,717.145
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,C,1.0,4/8/2024,COPELLO,55.0,RACING ANEXO,43.0,700,300,-84.0,9.0,0.85,1,2,0.65,680.68,341.445
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,C,1.0,4/8/2024,ARGENTINOS JUNIORS,38.0,CIUDAD DE BUENOS AIRES B,61.0,250,750,52.5,-12.0,0.85,1,2,0.65,334.2625,815.49
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,C,2.0,11/8/2024,CIUDAD DE BUENOS AIRES B,72.0,COPELLO,63.0,650,350,9.0,52.5,0.85,1,2,0.65,728.1949999999999,444.7625
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,C,2.0,11/8/2024,RACING ANEXO,77.0,VELEZ SARSFIELD AZUL,57.0,750,250,-51.0,-84.0,0.85,1,2,0.65,772.395,183.43
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,C,2.0,11/8/2024,FERROCARRIL OESTE C,83.0,JUVENCIA,26.0,750,250,-147.0,-43.5,0.85,1,2,0.65,666.3149999999999,228.1825
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,C,3.0,25/8/2024,JUVENCIA,62.0,RACING ANEXO,73.0,300,700,-84.0,-147.0,0.85,1,2,0.65,238.68,611.0649999999999
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,C,3.0,25/8/2024,VELEZ SARSFIELD AZUL,36.0,CIUDAD DE BUENOS AIRES B,69.0,250,750,52.5,-51.0,0.85,1,2,0.65,334.2625,772.395
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,C,3.0,25/8/2024,COPELLO,81.0,ARGENTINOS JUNIORS,90.0,350,650,-12.0,9.0,0.85,1,2,0.65,373.49,728.1949999999999
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,C,4.0,1/9/2024,ARGENTINOS JUNIORS,48.0,VELEZ SARSFIELD AZUL,42.0,650,350,-51.0,-12.0,0.85,1,2,0.65,661.895,373.49
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,C,4.0,1/9/2024,CIUDAD DE BUENOS AIRES B,74.0,JUVENCIA,55.0,700,300,-147.0,52.5,0.85,1,2,0.65,611.0649999999999,389.5125
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,C,4.0,1/9/2024,RACING ANEXO,52.0,FERROCARRIL OESTE C,84.0,250,750,-43.5,-84.0,0.85,1,2,0.65,228.1825,735.93
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,C,5.0,8/9/2024,FERROCARRIL OESTE C,50.0,CIUDAD DE BUENOS AIRES B,82.0,250,750,52.5,-43.5,0.85,1,2,0.65,334.2625,780.6825
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,C,5.0,8/9/2024,JUVENCIA,41.0,ARGENTINOS JUNIORS,101.0,250,750,-12.0,-147.0,0.85,1,2,0.65,262.99,666.3149999999999
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,C,5.0,8/9/2024,VELEZ SARSFIELD AZUL,57.0,COPELLO,73.0,300,700,9.0,-51.0,0.85,1,2,0.65,341.445,717.145
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,C,6.0,15/9/2024,COPELLO,101.0,JUVENCIA,19.0,750,250,-147.0,9.0,0.85,1,2,0.65,666.3149999999999,286.195
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,C,6.0,15/9/2024,ARGENTINOS JUNIORS,50.0,FERROCARRIL OESTE C,48.0,650,350,-43.5,-12.0,0.85,1,2,0.65,670.1825,373.49
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,C,6.0,15/9/2024,CIUDAD DE BUENOS AIRES B,95.0,RACING ANEXO,58.0,750,250,-84.0,52.5,0.85,1,2,0.65,735.93,334.2625
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,C,7.0,22/9/2024,RACING ANEXO,69.0,ARGENTINOS JUNIORS,78.0,350,650,-12.0,-84.0,0.85,1,2,0.65,373.49,625.43
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,C,7.0,22/9/2024,FERROCARRIL OESTE C,41.0,COPELLO,69.0,250,750,9.0,-43.5,0.85,1,2,0.65,286.195,780.6825
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,C,7.0,22/9/2024,JUVENCIA,40.0,VELEZ SARSFIELD AZUL,75.0,250,750,-51.0,-147.0,0.85,1,2,0.65,219.895,666.3149999999999
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,C,8.0,29/9/2024,FERROCARRIL OESTE C,58.0,VELEZ SARSFIELD AZUL,56.0,650,350,-51.0,-43.5,0.85,1,2,0.65,661.895,338.6825
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,C,8.0,29/9/2024,RACING ANEXO,38.0,COPELLO,76.0,250,750,9.0,-84.0,0.85,1,2,0.65,286.195,735.93
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,C,8.0,29/9/2024,CIUDAD DE BUENOS AIRES B,74.0,ARGENTINOS JUNIORS,64.0,700,300,-12.0,52.5,0.85,1,2,0.65,760.24,389.5125
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,C,9.0,6/10/2024,COPELLO,53.0,CIUDAD DE BUENOS AIRES B,73.0,250,750,52.5,9.0,0.85,1,2,0.65,334.2625,838.6949999999999
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,C,9.0,6/10/2024,VELEZ SARSFIELD AZUL,83.0,RACING ANEXO,53.0,750,250,-84.0,-51.0,0.85,1,2,0.65,735.93,219.895
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,C,9.0,6/10/2024,JUVENCIA,25.0,FERROCARRIL OESTE C,91.0,250,750,-43.5,-147.0,0.85,1,2,0.65,228.1825,666.3149999999999
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,C,10.0,27/10/2024,RACING ANEXO,20.0,JUVENCIA,0.0,700,0,-147.0,-84.0,0.85,1,2,0.65,611.0649999999999,-92.82
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,C,10.0,27/10/2024,CIUDAD DE BUENOS AIRES B,69.0,VELEZ SARSFIELD AZUL,61.0,650,350,-51.0,52.5,0.85,1,2,0.65,661.895,444.7625
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,C,10.0,27/10/2024,ARGENTINOS JUNIORS,53.0,COPELLO,59.0,350,650,9.0,-12.0,0.85,1,2,0.65,396.695,704.99
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,C,11.0,3/11/2024,VELEZ SARSFIELD AZUL,23.0,ARGENTINOS JUNIORS,50.0,250,750,-12.0,-51.0,0.85,1,2,0.65,262.99,772.395
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,C,11.0,3/11/2024,JUVENCIA,0.0,CIUDAD DE BUENOS AIRES B,20.0,0,700,52.5,-147.0,0.85,1,2,0.65,58.012499999999996,611.0649999999999
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,C,11.0,3/11/2024,FERROCARRIL OESTE C,76.0,RACING ANEXO,59.0,700,300,-84.0,-43.5,0.85,1,2,0.65,680.68,283.4325
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,C,12.0,10/11/2024,CIUDAD DE BUENOS AIRES B,86.0,FERROCARRIL OESTE C,79.0,650,350,-43.5,52.5,0.85,1,2,0.65,670.1825,444.7625
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,C,12.0,10/11/2024,ARGENTINOS JUNIORS,83.0,JUVENCIA,18.0,750,250,-147.0,-12.0,0.85,1,2,0.65,666.3149999999999,262.99
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,C,12.0,10/11/2024,COPELLO,59.0,VELEZ SARSFIELD AZUL,39.0,750,250,-51.0,9.0,0.85,1,2,0.65,772.395,286.195
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,C,13.0,17/11/2024,JUVENCIA,0.0,COPELLO,20.0,0,700,9.0,-147.0,0.85,1,2,0.65,9.945,611.0649999999999
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,C,13.0,17/11/2024,FERROCARRIL OESTE C,62.0,ARGENTINOS JUNIORS,58.0,650,350,-12.0,-43.5,0.85,1,2,0.65,704.99,338.6825
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,C,13.0,17/11/2024,RACING ANEXO,70.0,CIUDAD DE BUENOS AIRES B,81.0,300,700,52.5,-84.0,0.85,1,2,0.65,389.5125,680.68
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,C,14.0,24/11/2024,ARGENTINOS JUNIORS,86.0,RACING ANEXO,30.0,750,250,-84.0,-12.0,0.85,1,2,0.65,735.93,262.99
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,C,14.0,24/11/2024,COPELLO,71.0,FERROCARRIL OESTE C,43.0,750,250,-43.5,9.0,0.85,1,2,0.65,780.6825,286.195
2024.0,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,C,14.0,24/11/2024,VELEZ SARSFIELD AZUL,20.0,JUVENCIA,0.0,700,0,-147.0,-51.0,0.85,1,2,0.65,611.0649999999999,-56.355
2024.0,JUVENILES,Fase Regular,3ra Fase,2,NORTE,UNICO,1.0,4/8/2024,INDEPENDIENTE DE ESCOBAR,66.0,BELLA VISTA,54.0,700,300,-73.5,-142.5,0.85,1,2,0.65,692.2825,174.0375
2024.0,JUVENILES,Fase Regular,3ra Fase,2,NORTE,UNICO,1.0,4/8/2024,CLUB SOCIAL Y DEPORTIVO ARENAL,52.0,HEBRAICA,47.0,650,350,91.5,-136.5,0.85,1,2,0.65,819.3575,235.9175
2024.0,JUVENILES,Fase Regular,3ra Fase,2,NORTE,UNICO,1.0,4/8/2024,SAN FERNANDO BLANCO,62.0,CLUB TRES DE FEBRERO AZUL,46.0,700,300,28.5,-67.5,0.85,1,2,0.65,804.9925,256.9125
2024.0,JUVENILES,Fase Regular,3ra Fase,2,NORTE,UNICO,1.0,4/8/2024,COOPERATIVA TORTUGUITAS,81.0,U.V.V.ADELINA,76.0,650,350,75.0,-7.5,0.85,1,2,0.65,801.125,378.4625
2024.0,JUVENILES,Fase Regular,3ra Fase,2,NORTE,UNICO,2.0,11/8/2024,COOPERATIVA TORTUGUITAS,70.0,INDEPENDIENTE DE ESCOBAR,43.0,750,250,-142.5,-7.5,0.85,1,2,0.65,671.2875,267.9625
2024.0,JUVENILES,Fase Regular,3ra Fase,2,NORTE,UNICO,2.0,11/8/2024,U.V.V.ADELINA,68.0,SAN FERNANDO BLANCO,60.0,650,350,-67.5,75.0,0.85,1,2,0.65,643.6625,469.625
2024.0,JUVENILES,Fase Regular,3ra Fase,2,NORTE,UNICO,2.0,11/8/2024,CLUB TRES DE FEBRERO AZUL,49.0,CLUB SOCIAL Y DEPORTIVO ARENAL,54.0,350,650,-136.5,28.5,0.85,1,2,0.65,235.9175,749.7425
2024.0,JUVENILES,Fase Regular,3ra Fase,2,NORTE,UNICO,2.0,11/8/2024,HEBRAICA,94.0,BELLA VISTA,33.0,750,250,-73.5,91.5,0.85,1,2,0.65,747.5325,377.3575
2024.0,JUVENILES,Fase Regular,3ra Fase,2,NORTE,UNICO,3.0,25/8/2024,INDEPENDIENTE DE ESCOBAR,48.0,HEBRAICA,84.0,250,750,91.5,-142.5,0.85,1,2,0.65,377.3575,671.2875
2024.0,JUVENILES,Fase Regular,3ra Fase,2,NORTE,UNICO,3.0,25/8/2024,BELLA VISTA,70.0,CLUB TRES DE FEBRERO AZUL,76.0,350,650,28.5,-73.5,0.85,1,2,0.65,418.2425,637.0325
2024.0,JUVENILES,Fase Regular,3ra Fase,2,NORTE,UNICO,3.0,25/8/2024,CLUB SOCIAL Y DEPORTIVO ARENAL,43.0,U.V.V.ADELINA,62.0,300,700,75.0,-136.5,0.85,1,2,0.65,414.375,622.6675
2024.0,JUVENILES,Fase Regular,3ra Fase,2,NORTE,UNICO,3.0,25/8/2024,SAN FERNANDO BLANCO,63.0,COOPERATIVA TORTUGUITAS,69.0,350,650,-7.5,-67.5,0.85,1,2,0.65,378.4625,643.6625
2024.0,JUVENILES,Fase Regular,3ra Fase,2,NORTE,UNICO,4.0,1/9/2024,SAN FERNANDO BLANCO,45.0,INDEPENDIENTE DE ESCOBAR,56.0,300,700,-142.5,-67.5,0.85,1,2,0.65,174.0375,698.9125
2024.0,JUVENILES,Fase Regular,3ra Fase,2,NORTE,UNICO,4.0,1/9/2024,COOPERATIVA TORTUGUITAS,72.0,CLUB SOCIAL Y DEPORTIVO ARENAL,70.0,650,350,-136.5,-7.5,0.85,1,2,0.65,567.4175,378.4625
2024.0,JUVENILES,Fase Regular,3ra Fase,2,NORTE,UNICO,4.0,1/9/2024,U.V.V.ADELINA,85.0,BELLA VISTA,60.0,750,250,-73.5,75.0,0.85,1,2,0.65,747.5325,359.125
2024.0,JUVENILES,Fase Regular,3ra Fase,2,NORTE,UNICO,4.0,1/9/2024,CLUB TRES DE FEBRERO AZUL,57.0,HEBRAICA,66.0,350,650,91.5,28.5,0.85,1,2,0.65,487.8575,749.7425
2024.0,JUVENILES,Fase Regular,3ra Fase,2,NORTE,UNICO,5.0,8/9/2024,INDEPENDIENTE DE ESCOBAR,38.0,CLUB TRES DE FEBRERO AZUL,55.0,300,700,28.5,-142.5,0.85,1,2,0.65,362.9925,616.0375
2024.0,JUVENILES,Fase Regular,3ra Fase,2,NORTE,UNICO,5.0,8/9/2024,HEBRAICA,53.0,U.V.V.ADELINA,66.0,300,700,75.0,91.5,0.85,1,2,0.65,414.375,874.6075
2024.0,JUVENILES,Fase Regular,3ra Fase,2,NORTE,UNICO,5.0,8/9/2024,BELLA VISTA,64.0,COOPERATIVA TORTUGUITAS,73.0,350,650,-7.5,-73.5,0.85,1,2,0.65,378.4625,637.0325
