anio;categoria;fase;ronda;nivel;zona;grupo;jornada;fecha;local;ptsL;visitante;ptsV
2022;CADETES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;8;4/9/2022;ARGENTINO DE CASTELAR NORTE;75;INSTITUCION SARMIENTO VERDE;59
2022;CADETES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;8;4/9/2022;RIVER PLATE;79;CIUDAD DE BUENOS AIRES A;60
2022;CADETES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;9;11/9/2022;LANUS A;77;CIUDAD DE BUENOS AIRES A;59
2022;CADETES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;9;11/9/2022;INSTITUCION SARMIENTO VERDE;69;RIVER PLATE;78
2022;CADETES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;9;11/9/2022;GEVP BLANCO;67;ARGENTINO DE CASTELAR NORTE;62
2022;CADETES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;9;11/9/2022;BOCA JUNIORS AZUL;67;OBRAS CENTRO;73
2022;CADETES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;10;18/9/2022;OBRAS CENTRO;53;LANUS A;80
2022;CADETES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;10;18/9/2022;ARGENTINO DE CASTELAR NORTE;59;BOCA JUNIORS AZUL;68
2022;CADETES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;10;18/9/2022;RIVER PLATE;65;GEVP BLANCO;57
2022;CADETES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;10;18/9/2022;CIUDAD DE BUENOS AIRES A;70;INSTITUCION SARMIENTO VERDE;69
2022;CADETES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;11;25/9/2022;LANUS A;99;INSTITUCION SARMIENTO VERDE;58
2022;CADETES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;11;25/9/2022;GEVP BLANCO;81;CIUDAD DE BUENOS AIRES A;76
2022;CADETES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;11;25/9/2022;BOCA JUNIORS AZUL;71;RIVER PLATE;45
2022;CADETES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;11;25/9/2022;OBRAS CENTRO;91;ARGENTINO DE CASTELAR NORTE;59
2022;CADETES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;12;2/10/2022;ARGENTINO DE CASTELAR NORTE;79;LANUS A;75
2022;CADETES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;12;2/10/2022;RIVER PLATE;73;OBRAS CENTRO;76
2022;CADETES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;12;2/10/2022;CIUDAD DE BUENOS AIRES A;54;BOCA JUNIORS AZUL;63
2022;CADETES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;12;2/10/2022;INSTITUCION SARMIENTO VERDE;68;GEVP BLANCO;80
2022;CADETES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;13;23/10/2022;LANUS A;76;GEVP BLANCO;64
2022;CADETES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;13;23/10/2022;BOCA JUNIORS AZUL;63;INSTITUCION SARMIENTO VERDE;70
2022;CADETES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;13;23/10/2022;OBRAS CENTRO;63;CIUDAD DE BUENOS AIRES A;86
2022;CADETES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;13;23/10/2022;ARGENTINO DE CASTELAR NORTE;58;RIVER PLATE;71
2022;CADETES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;14;6/11/2022;RIVER PLATE;77;LANUS A;60
2022;CADETES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;14;6/11/2022;CIUDAD DE BUENOS AIRES A;60;ARGENTINO DE CASTELAR NORTE;68
2022;CADETES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;14;6/11/2022;INSTITUCION SARMIENTO VERDE;82;OBRAS CENTRO;90
2022;CADETES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;14;6/11/2022;GEVP BLANCO;68;BOCA JUNIORS AZUL;78
2022;CADETES;Fase Regular;2da Fase;3;CENTRO;A;1;26/6/2022;PEDRO ECHAGUE AMARILLO;43;RACING ANEXO;17
2022;CADETES;Fase Regular;2da Fase;3;CENTRO;A;1;26/6/2022;YUPANQUI;64;JOSE HERNANDEZ B;50
2022;CADETES;Fase Regular;2da Fase;3;CENTRO;A;2;3/7/2022;ESTRELLA DE BOEDO;40;PEDRO ECHAGUE AMARILLO;36
2022;CADETES;Fase Regular;2da Fase;3;CENTRO;A;2;3/7/2022;JOSE HERNANDEZ B;45;RACING ANEXO;32
2022;CADETES;Fase Regular;2da Fase;3;CENTRO;A;3;10/7/2022;PEDRO ECHAGUE AMARILLO;35;JOSE HERNANDEZ B;42
2022;CADETES;Fase Regular;2da Fase;3;CENTRO;A;4;17/7/2022;ESTRELLA DE BOEDO;31;YUPANQUI;49
2022;CADETES;Fase Regular;2da Fase;3;CENTRO;A;5;7/8/2022;RACING ANEXO;20;ESTRELLA DE BOEDO;0
2022;CADETES;Fase Regular;2da Fase;3;CENTRO;A;6;14/8/2022;YUPANQUI;40;PEDRO ECHAGUE AMARILLO;55
2022;CADETES;Fase Regular;2da Fase;3;CENTRO;A;6;14/8/2022;ESTRELLA DE BOEDO;42;JOSE HERNANDEZ B;43
2022;CADETES;Fase Regular;2da Fase;3;CENTRO;A;7;28/8/2022;YUPANQUI;72;RACING ANEXO;42
2022;CADETES;Fase Regular;2da Fase;3;CENTRO;A;8;4/9/2022;RACING ANEXO;58;PEDRO ECHAGUE AMARILLO;65
2022;CADETES;Fase Regular;2da Fase;3;CENTRO;A;8;4/9/2022;JOSE HERNANDEZ B;44;YUPANQUI;45
2022;CADETES;Fase Regular;2da Fase;3;CENTRO;A;9;11/9/2022;PEDRO ECHAGUE AMARILLO;42;ESTRELLA DE BOEDO;58
2022;CADETES;Fase Regular;2da Fase;3;CENTRO;A;9;11/9/2022;RACING ANEXO;51;JOSE HERNANDEZ B;58
2022;CADETES;Fase Regular;2da Fase;3;CENTRO;A;10;18/9/2022;JOSE HERNANDEZ B;45;PEDRO ECHAGUE AMARILLO;35
2022;CADETES;Fase Regular;2da Fase;3;CENTRO;A;11;25/9/2022;YUPANQUI;57;ESTRELLA DE BOEDO;61
2022;CADETES;Fase Regular;2da Fase;3;CENTRO;A;12;2/10/2022;ESTRELLA DE BOEDO;54;RACING ANEXO;28
2022;CADETES;Fase Regular;2da Fase;3;CENTRO;A;13;23/10/2022;PEDRO ECHAGUE AMARILLO;56;YUPANQUI;54
2022;CADETES;Fase Regular;2da Fase;3;CENTRO;A;13;23/10/2022;JOSE HERNANDEZ B;45;ESTRELLA DE BOEDO;47
2022;CADETES;Fase Regular;2da Fase;3;CENTRO;A;14;6/11/2022;RACING ANEXO;49;YUPANQUI;74
2022;CADETES;Fase Regular;2da Fase;3;CENTRO;B;1;26/6/2022;SAN LORENZO ROJO;46;IMPERIO NEGRO;62
2022;CADETES;Fase Regular;2da Fase;3;CENTRO;B;1;26/6/2022;NUEVA CHICAGO;53;UNIVERSIDAD DE BUENOS AIRES;81
2022;CADETES;Fase Regular;2da Fase;3;CENTRO;B;2;3/7/2022;UNIVERSIDAD DE BUENOS AIRES;63;SAN LORENZO ROJO;28
2022;CADETES;Fase Regular;2da Fase;3;CENTRO;B;2;3/7/2022;IMPERIO NEGRO;57;PINOCHO VERDE;61
2022;CADETES;Fase Regular;2da Fase;3;CENTRO;B;3;10/7/2022;DEPORTIVO CROVARA B;23;IMPERIO NEGRO;97
2022;CADETES;Fase Regular;2da Fase;3;CENTRO;B;3;10/7/2022;PINOCHO VERDE;45;UNIVERSIDAD DE BUENOS AIRES;61
2022;CADETES;Fase Regular;2da Fase;3;CENTRO;B;3;10/7/2022;SAN LORENZO ROJO;84;NUEVA CHICAGO;68
2022;CADETES;Fase Regular;2da Fase;3;CENTRO;B;4;17/7/2022;NUEVA CHICAGO;50;PINOCHO VERDE;52
2022;CADETES;Fase Regular;2da Fase;3;CENTRO;B;4;17/7/2022;UNIVERSIDAD DE BUENOS AIRES;75;DEPORTIVO CROVARA B;8
2022;CADETES;Fase Regular;2da Fase;3;CENTRO;B;5;7/8/2022;DEPORTIVO CROVARA B;37;NUEVA CHICAGO;64
2022;CADETES;Fase Regular;2da Fase;3;CENTRO;B;5;7/8/2022;PINOCHO VERDE;73;SAN LORENZO ROJO;40
2022;CADETES;Fase Regular;2da Fase;3;CENTRO;B;6;14/8/2022;SAN LORENZO ROJO;20;DEPORTIVO CROVARA B;0
2022;CADETES;Fase Regular;2da Fase;3;CENTRO;B;6;14/8/2022;UNIVERSIDAD DE BUENOS AIRES;58;IMPERIO NEGRO;54
2022;CADETES;Fase Regular;2da Fase;3;CENTRO;B;7;28/8/2022;IMPERIO NEGRO;71;NUEVA CHICAGO;36
2022;CADETES;Fase Regular;2da Fase;3;CENTRO;B;7;28/8/2022;DEPORTIVO CROVARA B;21;PINOCHO VERDE;73
2022;CADETES;Fase Regular;2da Fase;3;CENTRO;B;8;4/9/2022;IMPERIO NEGRO;61;SAN LORENZO ROJO;26
2022;CADETES;Fase Regular;2da Fase;3;CENTRO;B;8;4/9/2022;UNIVERSIDAD DE BUENOS AIRES;20;NUEVA CHICAGO;0
2022;CADETES;Fase Regular;2da Fase;3;CENTRO;B;9;11/9/2022;SAN LORENZO ROJO;49;UNIVERSIDAD DE BUENOS AIRES;53
2022;CADETES;Fase Regular;2da Fase;3;CENTRO;B;9;11/9/2022;PINOCHO VERDE;35;IMPERIO NEGRO;62
2022;CADETES;Fase Regular;2da Fase;3;CENTRO;B;10;18/9/2022;IMPERIO NEGRO;79;DEPORTIVO CROVARA B;5
2022;CADETES;Fase Regular;2da Fase;3;CENTRO;B;10;18/9/2022;PINOCHO VERDE;47;UNIVERSIDAD DE BUENOS AIRES;58
2022;CADETES;Fase Regular;2da Fase;3;CENTRO;B;10;18/9/2022;NUEVA CHICAGO;77;SAN LORENZO ROJO;69
2022;CADETES;Fase Regular;2da Fase;3;CENTRO;B;11;25/9/2022;PINOCHO VERDE;58;NUEVA CHICAGO;67
2022;CADETES;Fase Regular;2da Fase;3;CENTRO;B;11;25/9/2022;DEPORTIVO CROVARA B;27;UNIVERSIDAD DE BUENOS AIRES;65
2022;CADETES;Fase Regular;2da Fase;3;CENTRO;B;12;2/10/2022;NUEVA CHICAGO;64;DEPORTIVO CROVARA B;30
2022;CADETES;Fase Regular;2da Fase;3;CENTRO;B;12;2/10/2022;SAN LORENZO ROJO;0;PINOCHO VERDE;20
2022;CADETES;Fase Regular;2da Fase;3;CENTRO;B;13;23/10/2022;DEPORTIVO CROVARA B;30;SAN LORENZO ROJO;65
2022;CADETES;Fase Regular;2da Fase;3;CENTRO;B;13;23/10/2022;IMPERIO NEGRO;65;UNIVERSIDAD DE BUENOS AIRES;35
2022;CADETES;Fase Regular;2da Fase;3;CENTRO;B;14;6/11/2022;NUEVA CHICAGO;50;IMPERIO NEGRO;61
2022;CADETES;Fase Regular;2da Fase;3;CENTRO;B;14;6/11/2022;PINOCHO VERDE;80;DEPORTIVO CROVARA B;34
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;1;26/6/2022;VILLA ESPAÑA;57;MUNICIPALIDAD DE AVELLANEDA;32
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;1;26/6/2022;LA UNION;71;CLUB  ATLETICO Y PROGRESO DE BRANDSEN;50
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;1;26/6/2022;CLUB ATLETICO PAMPERO;50;JUVENTUD UNIDA;64
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;1;26/6/2022;TALLERES;42;GUILLON BASQUET;64
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;2;3/7/2022;GUILLON BASQUET;66;CLUB ATLETICO PAMPERO;29
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;2;3/7/2022;JUVENTUD UNIDA;64;LA UNION;45
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;2;3/7/2022;CLUB  ATLETICO Y PROGRESO DE BRANDSEN;63;VILLA ESPAÑA;54
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;2;3/7/2022;MUNICIPALIDAD DE AVELLANEDA;52;MORENO DE QUILMES;50
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;3;10/7/2022;MORENO DE QUILMES;58;CLUB  ATLETICO Y PROGRESO DE BRANDSEN;51
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;3;10/7/2022;VILLA ESPAÑA;52;JUVENTUD UNIDA;53
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;3;10/7/2022;LA UNION;39;GUILLON BASQUET;51
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;3;10/7/2022;CLUB ATLETICO PAMPERO;54;TALLERES;59
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;4;17/7/2022;TALLERES;55;LA UNION;27
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;4;17/7/2022;GUILLON BASQUET;43;VILLA ESPAÑA;36
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;4;17/7/2022;JUVENTUD UNIDA;56;MORENO DE QUILMES;51
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;4;17/7/2022;CLUB  ATLETICO Y PROGRESO DE BRANDSEN;69;MUNICIPALIDAD DE AVELLANEDA;66
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;5;7/8/2022;MUNICIPALIDAD DE AVELLANEDA;54;JUVENTUD UNIDA;50
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;5;7/8/2022;MORENO DE QUILMES;47;GUILLON BASQUET;71
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;5;7/8/2022;VILLA ESPAÑA;55;TALLERES;46
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;5;7/8/2022;LA UNION;62;CLUB ATLETICO PAMPERO;44
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;6;14/8/2022;CLUB ATLETICO PAMPERO;45;VILLA ESPAÑA;52
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;6;14/8/2022;TALLERES;64;MORENO DE QUILMES;48
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;6;14/8/2022;GUILLON BASQUET;74;MUNICIPALIDAD DE AVELLANEDA;53
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;6;14/8/2022;JUVENTUD UNIDA;50;CLUB  ATLETICO Y PROGRESO DE BRANDSEN;32
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;7;28/8/2022;GUILLON BASQUET;70;CLUB  ATLETICO Y PROGRESO DE BRANDSEN;47
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;7;28/8/2022;MUNICIPALIDAD DE AVELLANEDA;43;TALLERES;61
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;7;28/8/2022;MORENO DE QUILMES;67;CLUB ATLETICO PAMPERO;29
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;7;28/8/2022;VILLA ESPAÑA;67;LA UNION;33
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;8;4/9/2022;LA UNION;58;MORENO DE QUILMES;22
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;8;4/9/2022;CLUB ATLETICO PAMPERO;41;MUNICIPALIDAD DE AVELLANEDA;42
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;8;4/9/2022;TALLERES;59;CLUB  ATLETICO Y PROGRESO DE BRANDSEN;37
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;8;4/9/2022;GUILLON BASQUET;82;JUVENTUD UNIDA;58
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;9;11/9/2022;JUVENTUD UNIDA;48;TALLERES;53
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;9;11/9/2022;CLUB ATLETICO PAMPERO;44;CLUB  ATLETICO Y PROGRESO DE BRANDSEN;29
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;9;11/9/2022;MUNICIPALIDAD DE AVELLANEDA;48;LA UNION;63
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;9;11/9/2022;MORENO DE QUILMES;37;VILLA ESPAÑA;28
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;10;18/9/2022;MUNICIPALIDAD DE AVELLANEDA;50;VILLA ESPAÑA;53
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;10;18/9/2022;CLUB  ATLETICO Y PROGRESO DE BRANDSEN;48;LA UNION;70
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;10;18/9/2022;JUVENTUD UNIDA;60;CLUB ATLETICO PAMPERO;46
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;10;18/9/2022;GUILLON BASQUET;86;TALLERES;63
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;11;25/9/2022;CLUB ATLETICO PAMPERO;46;GUILLON BASQUET;70
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;11;25/9/2022;LA UNION;63;JUVENTUD UNIDA;42
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;11;25/9/2022;VILLA ESPAÑA;65;CLUB  ATLETICO Y PROGRESO DE BRANDSEN;26
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;11;25/9/2022;MORENO DE QUILMES;80;MUNICIPALIDAD DE AVELLANEDA;37
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;12;2/10/2022;CLUB  ATLETICO Y PROGRESO DE BRANDSEN;65;MORENO DE QUILMES;53
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;12;2/10/2022;JUVENTUD UNIDA;52;VILLA ESPAÑA;68
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;12;2/10/2022;GUILLON BASQUET;55;LA UNION;60
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;12;2/10/2022;TALLERES;67;CLUB ATLETICO PAMPERO;49
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;13;23/10/2022;LA UNION;72;TALLERES;66
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;13;23/10/2022;VILLA ESPAÑA;59;GUILLON BASQUET;63
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;13;23/10/2022;MORENO DE QUILMES;56;JUVENTUD UNIDA;35
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;13;23/10/2022;MUNICIPALIDAD DE AVELLANEDA;53;CLUB  ATLETICO Y PROGRESO DE BRANDSEN;57
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;14;30/10/2022;JUVENTUD UNIDA;49;MUNICIPALIDAD DE AVELLANEDA;45
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;14;30/10/2022;GUILLON BASQUET;68;MORENO DE QUILMES;67
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;14;30/10/2022;TALLERES;44;VILLA ESPAÑA;26
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;14;30/10/2022;CLUB ATLETICO PAMPERO;40;LA UNION;73
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;15;6/11/2022;VILLA ESPAÑA;52;CLUB ATLETICO PAMPERO;51
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;15;6/11/2022;MORENO DE QUILMES;65;TALLERES;66
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;15;6/11/2022;MUNICIPALIDAD DE AVELLANEDA;73;GUILLON BASQUET;79
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;15;6/11/2022;CLUB  ATLETICO Y PROGRESO DE BRANDSEN;47;JUVENTUD UNIDA;51
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;16;13/11/2022;CLUB  ATLETICO Y PROGRESO DE BRANDSEN;0;GUILLON BASQUET;20
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;16;13/11/2022;CLUB ATLETICO PAMPERO;52;MORENO DE QUILMES;72
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;16;13/11/2022;LA UNION;63;VILLA ESPAÑA;46
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;17;20/11/2022;MORENO DE QUILMES;41;LA UNION;60
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;17;20/11/2022;MUNICIPALIDAD DE AVELLANEDA;69;CLUB ATLETICO PAMPERO;49
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;17;20/11/2022;CLUB  ATLETICO Y PROGRESO DE BRANDSEN;68;TALLERES;60
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;17;20/11/2022;JUVENTUD UNIDA;46;GUILLON BASQUET;52
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;18;27/11/2022;TALLERES;52;JUVENTUD UNIDA;45
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;18;27/11/2022;CLUB  ATLETICO Y PROGRESO DE BRANDSEN;70;CLUB ATLETICO PAMPERO;39
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;18;27/11/2022;LA UNION;20;MUNICIPALIDAD DE AVELLANEDA;0
2022;CADETES;Fase Regular;2da Fase;3;SUR;UNICO;18;27/11/2022;VILLA ESPAÑA;47;MORENO DE QUILMES;36
2022;CADETES;Fase Regular;2da Fase;2;NORTE;A;1;26/6/2022;COOPERATIVA TORTUGUITAS;97;LAS HERAS B;36
2022;CADETES;Fase Regular;2da Fase;2;NORTE;A;1;26/6/2022;PLATENSE BLANCO;59;NAUTICO HACOAJ AZUL;51
2022;CADETES;Fase Regular;2da Fase;2;NORTE;A;1;26/6/2022;DEP. MORON ROJO;20;CLUB TRES DE FEBRERO AZUL;71
2022;CADETES;Fase Regular;2da Fase;2;NORTE;A;1;26/6/2022;UNION VECINAL DE MUNRO;81;PORTEÑO ATLETICO CLUB;48
2022;CADETES;Fase Regular;2da Fase;2;NORTE;A;2;3/7/2022;UNION VECINAL DE MUNRO;89;COOPERATIVA TORTUGUITAS;56
2022;CADETES;Fase Regular;2da Fase;2;NORTE;A;2;3/7/2022;PORTEÑO ATLETICO CLUB;20;DEP. MORON ROJO;0
2022;CADETES;Fase Regular;2da Fase;2;NORTE;A;2;3/7/2022;CLUB TRES DE FEBRERO AZUL;56;PLATENSE BLANCO;38
2022;CADETES;Fase Regular;2da Fase;2;NORTE;A;2;3/7/2022;NAUTICO HACOAJ AZUL;54;LAS HERAS B;36
2022;CADETES;Fase Regular;2da Fase;2;NORTE;A;3;10/7/2022;COOPERATIVA TORTUGUITAS;51;NAUTICO HACOAJ AZUL;37
2022;CADETES;Fase Regular;2da Fase;2;NORTE;A;3;10/7/2022;LAS HERAS B;30;CLUB TRES DE FEBRERO AZUL;54
2022;CADETES;Fase Regular;2da Fase;2;NORTE;A;3;10/7/2022;PLATENSE BLANCO;51;PORTEÑO ATLETICO CLUB;46
2022;CADETES;Fase Regular;2da Fase;2;NORTE;A;3;10/7/2022;DEP. MORON ROJO;31;UNION VECINAL DE MUNRO;117
2022;CADETES;Fase Regular;2da Fase;2;NORTE;A;4;17/7/2022;DEP. MORON ROJO;31;COOPERATIVA TORTUGUITAS;78
2022;CADETES;Fase Regular;2da Fase;2;NORTE;A;4;17/7/2022;UNION VECINAL DE MUNRO;82;PLATENSE BLANCO;39
2022;CADETES;Fase Regular;2da Fase;2;NORTE;A;4;17/7/2022;PORTEÑO ATLETICO CLUB;49;LAS HERAS B;31
2022;CADETES;Fase Regular;2da Fase;2;NORTE;A;4;17/7/2022;CLUB TRES DE FEBRERO AZUL;49;NAUTICO HACOAJ AZUL;38
2022;CADETES;Fase Regular;2da Fase;2;NORTE;A;5;7/8/2022;COOPERATIVA TORTUGUITAS;74;CLUB TRES DE FEBRERO AZUL;46
2022;CADETES;Fase Regular;2da Fase;2;NORTE;A;5;7/8/2022;NAUTICO HACOAJ AZUL;63;PORTEÑO ATLETICO CLUB;64
2022;CADETES;Fase Regular;2da Fase;2;NORTE;A;5;7/8/2022;LAS HERAS B;30;UNION VECINAL DE MUNRO;106
2022;CADETES;Fase Regular;2da Fase;2;NORTE;A;5;7/8/2022;PLATENSE BLANCO;77;DEP. MORON ROJO;36
2022;CADETES;Fase Regular;2da Fase;2;NORTE;A;6;14/8/2022;PLATENSE BLANCO;44;COOPERATIVA TORTUGUITAS;74
2022;CADETES;Fase Regular;2da Fase;2;NORTE;A;6;14/8/2022;DEP. MORON ROJO;40;LAS HERAS B;49
2022;CADETES;Fase Regular;2da Fase;2;NORTE;A;6;14/8/2022;UNION VECINAL DE MUNRO;90;NAUTICO HACOAJ AZUL;22
2022;CADETES;Fase Regular;2da Fase;2;NORTE;A;6;14/8/2022;PORTEÑO ATLETICO CLUB;36;CLUB TRES DE FEBRERO AZUL;37
2022;CADETES;Fase Regular;2da Fase;2;NORTE;A;7;28/8/2022;COOPERATIVA TORTUGUITAS;78;PORTEÑO ATLETICO CLUB;56
2022;CADETES;Fase Regular;2da Fase;2;NORTE;A;7;28/8/2022;CLUB TRES DE FEBRERO AZUL;25;UNION VECINAL DE MUNRO;59
2022;CADETES;Fase Regular;2da Fase;2;NORTE;A;7;28/8/2022;NAUTICO HACOAJ AZUL;20;DEP. MORON ROJO;0
2022;CADETES;Fase Regular;2da Fase;2;NORTE;A;7;28/8/2022;LAS HERAS B;62;PLATENSE BLANCO;43
2022;CADETES;Fase Regular;2da Fase;2;NORTE;A;8;4/9/2022;LAS HERAS B;33;COOPERATIVA TORTUGUITAS;65
2022;CADETES;Fase Regular;2da Fase;2;NORTE;A;8;4/9/2022;NAUTICO HACOAJ AZUL;43;PLATENSE BLANCO;42
2022;CADETES;Fase Regular;2da Fase;2;NORTE;A;8;4/9/2022;CLUB TRES DE FEBRERO AZUL;42;DEP. MORON ROJO;22
2022;CADETES;Fase Regular;2da Fase;2;NORTE;A;8;4/9/2022;PORTEÑO ATLETICO CLUB;34;UNION VECINAL DE MUNRO;94
2022;CADETES;Fase Regular;2da Fase;2;NORTE;A;9;11/9/2022;COOPERATIVA TORTUGUITAS;70;UNION VECINAL DE MUNRO;54
2022;CADETES;Fase Regular;2da Fase;2;NORTE;A;9;11/9/2022;DEP. MORON ROJO;38;PORTEÑO ATLETICO CLUB;41
2022;CADETES;Fase Regular;2da Fase;2;NORTE;A;9;11/9/2022;PLATENSE BLANCO;51;CLUB TRES DE FEBRERO AZUL;52
2022;CADETES;Fase Regular;2da Fase;2;NORTE;A;9;11/9/2022;LAS HERAS B;39;NAUTICO HACOAJ AZUL;30
2022;CADETES;Fase Regular;2da Fase;2;NORTE;A;10;18/9/2022;NAUTICO HACOAJ AZUL;39;COOPERATIVA TORTUGUITAS;72
2022;CADETES;Fase Regular;2da Fase;2;NORTE;A;10;18/9/2022;CLUB TRES DE FEBRERO AZUL;53;LAS HERAS B;32
2022;CADETES;Fase Regular;2da Fase;2;NORTE;A;10;18/9/2022;PORTEÑO ATLETICO CLUB;0;PLATENSE BLANCO;20
