anio;categoria;fase;ronda;nivel;zona;grupo;jornada;fecha;local;ptsL;visitante;ptsV
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;12;29/10/2023;GEVP BLANCO;81;QUILMES A.C.;36
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;12;29/10/2023;MORON A;74;ARGENTINO DE CASTELAR NORTE;57
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;12;29/10/2023;BOCA JUNIORS AZUL;77;OBRAS NORTE;45
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;12;29/10/2023;CLUB TRES DE FEBRERO BLANCO;39;FERROCARRIL OESTE A;75
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;13;5/11/2023;QUILMES A.C.;0;FERROCARRIL OESTE A;20
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;13;5/11/2023;OBRAS NORTE;82;CLUB TRES DE FEBRERO BLANCO;62
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;13;5/11/2023;ARGENTINO DE CASTELAR NORTE;69;BOCA JUNIORS AZUL;77
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;13;5/11/2023;GEVP BLANCO;80;MORON A;51
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;14;12/11/2023;MORON A;74;QUILMES A.C.;52
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;14;12/11/2023;BOCA JUNIORS AZUL;98;GEVP BLANCO;54
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;14;12/11/2023;CLUB TRES DE FEBRERO BLANCO;48;ARGENTINO DE CASTELAR NORTE;54
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;14;12/11/2023;FERROCARRIL OESTE A;87;OBRAS NORTE;56
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;1;25/6/2023;CLUB SPORTIVO ESCOBAR;85;RIVER PLATE;63
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;1;25/6/2023;LANUS A;66;ESTUDIANTIL PORTEÑO A;59
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;1;25/6/2023;G.E DE LOMAS DE ZAMORA A;74;PINOCHO;70
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;1;25/6/2023;OBRAS CENTRO;73;INSTITUCION SARMIENTO VERDE;68
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;2;2/7/2023;OBRAS CENTRO;65;CLUB SPORTIVO ESCOBAR;76
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;2;2/7/2023;INSTITUCION SARMIENTO VERDE;51;G.E DE LOMAS DE ZAMORA A;56
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;2;2/7/2023;PINOCHO;74;LANUS A;69
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;2;2/7/2023;ESTUDIANTIL PORTEÑO A;72;RIVER PLATE;68
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;3;16/7/2023;CLUB SPORTIVO ESCOBAR;85;ESTUDIANTIL PORTEÑO A;71
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;3;16/7/2023;PINOCHO;67;RIVER PLATE;58
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;3;16/7/2023;LANUS A;72;INSTITUCION SARMIENTO VERDE;68
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;3;16/7/2023;G.E DE LOMAS DE ZAMORA A;60;OBRAS CENTRO;82
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;4;6/8/2023;G.E DE LOMAS DE ZAMORA A;61;CLUB SPORTIVO ESCOBAR;75
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;4;6/8/2023;OBRAS CENTRO;68;LANUS A;72
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;4;6/8/2023;INSTITUCION SARMIENTO VERDE;63;RIVER PLATE;79
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;4;6/8/2023;PINOCHO;72;ESTUDIANTIL PORTEÑO A;65
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;5;27/8/2023;CLUB SPORTIVO ESCOBAR;76;PINOCHO;82
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;5;27/8/2023;ESTUDIANTIL PORTEÑO A;73;INSTITUCION SARMIENTO VERDE;78
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;5;27/8/2023;RIVER PLATE;67;OBRAS CENTRO;49
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;5;27/8/2023;LANUS A;69;G.E DE LOMAS DE ZAMORA A;71
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;6;3/9/2023;LANUS A;56;CLUB SPORTIVO ESCOBAR;63
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;6;3/9/2023;G.E DE LOMAS DE ZAMORA A;43;RIVER PLATE;85
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;6;3/9/2023;OBRAS CENTRO;86;ESTUDIANTIL PORTEÑO A;80
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;6;3/9/2023;INSTITUCION SARMIENTO VERDE;74;PINOCHO;72
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;7;10/9/2023;CLUB SPORTIVO ESCOBAR;68;INSTITUCION SARMIENTO VERDE;70
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;7;10/9/2023;PINOCHO;90;OBRAS CENTRO;84
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;7;10/9/2023;ESTUDIANTIL PORTEÑO A;53;G.E DE LOMAS DE ZAMORA A;70
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;7;10/9/2023;RIVER PLATE;69;LANUS A;45
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;8;17/9/2023;RIVER PLATE;69;CLUB SPORTIVO ESCOBAR;61
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;8;17/9/2023;ESTUDIANTIL PORTEÑO A;81;LANUS A;67
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;8;17/9/2023;PINOCHO;88;G.E DE LOMAS DE ZAMORA A;87
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;8;17/9/2023;INSTITUCION SARMIENTO VERDE;75;OBRAS CENTRO;80
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;9;24/9/2023;CLUB SPORTIVO ESCOBAR;87;OBRAS CENTRO;67
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;9;24/9/2023;G.E DE LOMAS DE ZAMORA A;79;INSTITUCION SARMIENTO VERDE;64
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;9;24/9/2023;LANUS A;55;PINOCHO;71
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;9;24/9/2023;RIVER PLATE;79;ESTUDIANTIL PORTEÑO A;61
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;10;1/10/2023;ESTUDIANTIL PORTEÑO A;83;CLUB SPORTIVO ESCOBAR;65
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;10;1/10/2023;RIVER PLATE;96;PINOCHO;53
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;10;1/10/2023;INSTITUCION SARMIENTO VERDE;58;LANUS A;62
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;10;1/10/2023;OBRAS CENTRO;74;G.E DE LOMAS DE ZAMORA A;70
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;11;8/10/2023;CLUB SPORTIVO ESCOBAR;67;G.E DE LOMAS DE ZAMORA A;52
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;11;8/10/2023;LANUS A;57;OBRAS CENTRO;66
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;11;8/10/2023;RIVER PLATE;79;INSTITUCION SARMIENTO VERDE;48
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;11;8/10/2023;ESTUDIANTIL PORTEÑO A;63;PINOCHO;79
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;12;29/10/2023;PINOCHO;64;CLUB SPORTIVO ESCOBAR;61
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;12;29/10/2023;INSTITUCION SARMIENTO VERDE;66;ESTUDIANTIL PORTEÑO A;80
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;12;29/10/2023;OBRAS CENTRO;65;RIVER PLATE;76
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;12;29/10/2023;G.E DE LOMAS DE ZAMORA A;67;LANUS A;54
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;13;5/11/2023;CLUB SPORTIVO ESCOBAR;63;LANUS A;74
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;13;5/11/2023;RIVER PLATE;86;G.E DE LOMAS DE ZAMORA A;73
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;13;5/11/2023;ESTUDIANTIL PORTEÑO A;73;OBRAS CENTRO;79
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;13;5/11/2023;PINOCHO;85;INSTITUCION SARMIENTO VERDE;62
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;14;12/11/2023;INSTITUCION SARMIENTO VERDE;75;CLUB SPORTIVO ESCOBAR;59
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;14;12/11/2023;OBRAS CENTRO;76;PINOCHO;75
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;14;12/11/2023;G.E DE LOMAS DE ZAMORA A;78;ESTUDIANTIL PORTEÑO A;61
2023;JUVENILES;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;B;14;12/11/2023;LANUS A;50;RIVER PLATE;63
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;A;1;19/3/2023;SOCIAL BECCAR;77;UNION FLORIDA;54
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;A;1;19/3/2023;CLUB TRES DE FEBRERO BLANCO;66;OBRAS NORTE;83
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;A;1;19/3/2023;SAN FERNANDO AZUL;69;CLUB SPORTIVO PILAR;50
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;A;2;26/3/2023;SAN FERNANDO AZUL;76;SOCIAL BECCAR;83
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;A;2;26/3/2023;CLUB SPORTIVO PILAR;70;CLUB TRES DE FEBRERO BLANCO;80
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;A;2;26/3/2023;OBRAS NORTE;83;UNION FLORIDA;53
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;A;3;16/4/2023;SOCIAL BECCAR;82;OBRAS NORTE;79
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;A;3;16/4/2023;UNION FLORIDA;67;CLUB SPORTIVO PILAR;63
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;A;3;16/4/2023;CLUB TRES DE FEBRERO BLANCO;59;SAN FERNANDO AZUL;81
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;A;4;23/4/2023;CLUB TRES DE FEBRERO BLANCO;58;SOCIAL BECCAR;66
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;A;4;23/4/2023;SAN FERNANDO AZUL;78;UNION FLORIDA;67
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;A;4;23/4/2023;CLUB SPORTIVO PILAR;58;OBRAS NORTE;84
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;A;5;30/4/2023;SOCIAL BECCAR;78;CLUB SPORTIVO PILAR;61
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;A;5;30/4/2023;OBRAS NORTE;72;SAN FERNANDO AZUL;63
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;A;5;30/4/2023;UNION FLORIDA;86;CLUB TRES DE FEBRERO BLANCO;63
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;A;6;7/5/2023;UNION FLORIDA;49;SOCIAL BECCAR;60
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;A;6;7/5/2023;OBRAS NORTE;80;CLUB TRES DE FEBRERO BLANCO;51
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;A;6;7/5/2023;CLUB SPORTIVO PILAR;75;SAN FERNANDO AZUL;87
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;A;7;14/5/2023;SOCIAL BECCAR;61;SAN FERNANDO AZUL;58
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;A;7;14/5/2023;CLUB TRES DE FEBRERO BLANCO;54;CLUB SPORTIVO PILAR;64
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;A;7;14/5/2023;UNION FLORIDA;42;OBRAS NORTE;82
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;A;8;21/5/2023;OBRAS NORTE;79;SOCIAL BECCAR;67
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;A;8;21/5/2023;CLUB SPORTIVO PILAR;70;UNION FLORIDA;57
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;A;8;21/5/2023;SAN FERNANDO AZUL;75;CLUB TRES DE FEBRERO BLANCO;62
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;A;9;4/6/2023;SOCIAL BECCAR;71;CLUB TRES DE FEBRERO BLANCO;58
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;A;9;4/6/2023;UNION FLORIDA;56;SAN FERNANDO AZUL;79
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;A;9;4/6/2023;OBRAS NORTE;82;CLUB SPORTIVO PILAR;62
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;A;10;11/6/2023;CLUB SPORTIVO PILAR;51;SOCIAL BECCAR;60
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;A;10;11/6/2023;SAN FERNANDO AZUL;73;OBRAS NORTE;75
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;A;10;11/6/2023;CLUB TRES DE FEBRERO BLANCO;61;UNION FLORIDA;53
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;B;1;19/3/2023;ATLETICO BOULOGNE;46;RIVER PLATE;76
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;B;1;19/3/2023;CIUDAD DE BUENOS AIRES A;69;CAZA Y PESCA A;63
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;B;1;19/3/2023;NAUTICO HACOAJ BLANCO;64;CLUB SPORTIVO ESCOBAR;71
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;B;2;26/3/2023;NAUTICO HACOAJ BLANCO;60;ATLETICO BOULOGNE;64
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;B;2;26/3/2023;CLUB SPORTIVO ESCOBAR;78;CIUDAD DE BUENOS AIRES A;49
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;B;2;26/3/2023;CAZA Y PESCA A;67;RIVER PLATE;78
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;B;3;16/4/2023;ATLETICO BOULOGNE;76;CAZA Y PESCA A;65
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;B;3;16/4/2023;CLUB SPORTIVO ESCOBAR;62;RIVER PLATE;66
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;B;3;16/4/2023;CIUDAD DE BUENOS AIRES A;68;NAUTICO HACOAJ BLANCO;69
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;B;4;23/4/2023;CIUDAD DE BUENOS AIRES A;68;ATLETICO BOULOGNE;56
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;B;4;23/4/2023;NAUTICO HACOAJ BLANCO;56;RIVER PLATE;89
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;B;4;23/4/2023;CLUB SPORTIVO ESCOBAR;86;CAZA Y PESCA A;48
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;B;5;30/4/2023;ATLETICO BOULOGNE;52;CLUB SPORTIVO ESCOBAR;102
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;B;5;30/4/2023;CAZA Y PESCA A;67;NAUTICO HACOAJ BLANCO;74
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;B;5;30/4/2023;RIVER PLATE;70;CIUDAD DE BUENOS AIRES A;65
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;B;6;7/5/2023;RIVER PLATE;58;ATLETICO BOULOGNE;38
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;B;6;7/5/2023;CAZA Y PESCA A;70;CIUDAD DE BUENOS AIRES A;100
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;B;6;7/5/2023;CLUB SPORTIVO ESCOBAR;59;NAUTICO HACOAJ BLANCO;58
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;B;7;14/5/2023;ATLETICO BOULOGNE;62;NAUTICO HACOAJ BLANCO;57
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;B;7;14/5/2023;CIUDAD DE BUENOS AIRES A;58;CLUB SPORTIVO ESCOBAR;72
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;B;7;14/5/2023;RIVER PLATE;76;CAZA Y PESCA A;48
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;B;8;21/5/2023;CAZA Y PESCA A;79;ATLETICO BOULOGNE;65
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;B;8;21/5/2023;RIVER PLATE;16;CLUB SPORTIVO ESCOBAR;15
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;B;8;21/5/2023;NAUTICO HACOAJ BLANCO;73;CIUDAD DE BUENOS AIRES A;55
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;B;9;4/6/2023;ATLETICO BOULOGNE;68;CIUDAD DE BUENOS AIRES A;80
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;B;9;4/6/2023;RIVER PLATE;84;NAUTICO HACOAJ BLANCO;64
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;B;9;4/6/2023;CAZA Y PESCA A;64;CLUB SPORTIVO ESCOBAR;88
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;B;10;11/6/2023;CLUB SPORTIVO ESCOBAR;93;ATLETICO BOULOGNE;51
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;B;10;11/6/2023;NAUTICO HACOAJ BLANCO;75;CAZA Y PESCA A;54
2023;JUVENILES;Fase Regular;1ra Fase;1;NORTE;B;10;11/6/2023;CIUDAD DE BUENOS AIRES A;67;RIVER PLATE;85
2023;JUVENILES;Fase Regular;1ra Fase;1;SUR;A;1;19/3/2023;QUILMES A.C.;66;RACING CLUB;64
2023;JUVENILES;Fase Regular;1ra Fase;1;SUR;A;1;19/3/2023;LANUS A;64;CLUB GIMNASIA Y ESGRIMA LA PLATA AZUL;36
2023;JUVENILES;Fase Regular;1ra Fase;1;SUR;A;1;19/3/2023;WILDE SPORTING;79;TRISTAN SUAREZ;47
2023;JUVENILES;Fase Regular;1ra Fase;1;SUR;A;2;26/3/2023;WILDE SPORTING;83;RACING CLUB;79
2023;JUVENILES;Fase Regular;1ra Fase;1;SUR;A;2;26/3/2023;TRISTAN SUAREZ;55;LANUS A;92
2023;JUVENILES;Fase Regular;1ra Fase;1;SUR;A;2;26/3/2023;CLUB GIMNASIA Y ESGRIMA LA PLATA AZUL;56;QUILMES A.C.;74
2023;JUVENILES;Fase Regular;1ra Fase;1;SUR;A;3;16/4/2023;RACING CLUB;89;CLUB GIMNASIA Y ESGRIMA LA PLATA AZUL;75
2023;JUVENILES;Fase Regular;1ra Fase;1;SUR;A;3;16/4/2023;QUILMES A.C.;74;TRISTAN SUAREZ;46
2023;JUVENILES;Fase Regular;1ra Fase;1;SUR;A;3;16/4/2023;LANUS A;64;WILDE SPORTING;48
2023;JUVENILES;Fase Regular;1ra Fase;1;SUR;A;4;23/4/2023;LANUS A;73;RACING CLUB;68
2023;JUVENILES;Fase Regular;1ra Fase;1;SUR;A;4;23/4/2023;WILDE SPORTING;62;QUILMES A.C.;53
2023;JUVENILES;Fase Regular;1ra Fase;1;SUR;A;4;23/4/2023;TRISTAN SUAREZ;31;CLUB GIMNASIA Y ESGRIMA LA PLATA AZUL;70
2023;JUVENILES;Fase Regular;1ra Fase;1;SUR;A;5;30/4/2023;RACING CLUB;85;TRISTAN SUAREZ;75
2023;JUVENILES;Fase Regular;1ra Fase;1;SUR;A;5;30/4/2023;CLUB GIMNASIA Y ESGRIMA LA PLATA AZUL;41;WILDE SPORTING;60
2023;JUVENILES;Fase Regular;1ra Fase;1;SUR;A;5;30/4/2023;QUILMES A.C.;64;LANUS A;77
2023;JUVENILES;Fase Regular;1ra Fase;1;SUR;A;6;7/5/2023;RACING CLUB;0;QUILMES A.C.;20
2023;JUVENILES;Fase Regular;1ra Fase;1;SUR;A;6;7/5/2023;CLUB GIMNASIA Y ESGRIMA LA PLATA AZUL;51;LANUS A;65
2023;JUVENILES;Fase Regular;1ra Fase;1;SUR;A;6;7/5/2023;TRISTAN SUAREZ;55;WILDE SPORTING;50
2023;JUVENILES;Fase Regular;1ra Fase;1;SUR;A;7;14/5/2023;RACING CLUB;92;WILDE SPORTING;85
2023;JUVENILES;Fase Regular;1ra Fase;1;SUR;A;7;14/5/2023;LANUS A;66;TRISTAN SUAREZ;31
2023;JUVENILES;Fase Regular;1ra Fase;1;SUR;A;7;14/5/2023;QUILMES A.C.;59;CLUB GIMNASIA Y ESGRIMA LA PLATA AZUL;43
2023;JUVENILES;Fase Regular;1ra Fase;1;SUR;A;8;21/5/2023;CLUB GIMNASIA Y ESGRIMA LA PLATA AZUL;76;RACING CLUB;55
2023;JUVENILES;Fase Regular;1ra Fase;1;SUR;A;8;21/5/2023;TRISTAN SUAREZ;55;QUILMES A.C.;51
2023;JUVENILES;Fase Regular;1ra Fase;1;SUR;A;8;21/5/2023;WILDE SPORTING;65;LANUS A;55
2023;JUVENILES;Fase Regular;1ra Fase;1;SUR;A;9;4/6/2023;RACING CLUB;0;LANUS A;20
2023;JUVENILES;Fase Regular;1ra Fase;1;SUR;A;9;4/6/2023;QUILMES A.C.;88;WILDE SPORTING;81
2023;JUVENILES;Fase Regular;1ra Fase;1;SUR;A;9;4/6/2023;CLUB GIMNASIA Y ESGRIMA LA PLATA AZUL;57;TRISTAN SUAREZ;40
2023;JUVENILES;Fase Regular;1ra Fase;1;SUR;A;10;11/6/2023;TRISTAN SUAREZ;20;RACING CLUB;0
2023;JUVENILES;Fase Regular;1ra Fase;1;SUR;A;10;11/6/2023;WILDE SPORTING;71;CLUB GIMNASIA Y ESGRIMA LA PLATA AZUL;74
2023;JUVENILES;Fase Regular;1ra Fase;1;SUR;A;10;11/6/2023;LANUS A;62;QUILMES A.C.;49
2023;JUVENILES;Fase Regular;1ra Fase;1;SUR;B;1;19/3/2023;BERAZATEGUI;46;INDEPENDIENTE;74
2023;JUVENILES;Fase Regular;1ra Fase;1;SUR;B;1;19/3/2023;G.E DE LOMAS DE ZAMORA A;94;BOCA JUNIORS AZUL;64
2023;JUVENILES;Fase Regular;1ra Fase;1;SUR;B;1;19/3/2023;CAÑUELAS FC - Sub19;57;TEMPERLEY;76
2023;JUVENILES;Fase Regular;1ra Fase;1;SUR;B;2;26/3/2023;CAÑUELAS FC - Sub19;69;BERAZATEGUI;59
2023;JUVENILES;Fase Regular;1ra Fase;1;SUR;B;2;26/3/2023;TEMPERLEY;50;G.E DE LOMAS DE ZAMORA A;73
2023;JUVENILES;Fase Regular;1ra Fase;1;SUR;B;2;26/3/2023;BOCA JUNIORS AZUL;51;INDEPENDIENTE;70
2023;JUVENILES;Fase Regular;1ra Fase;1;SUR;B;3;16/4/2023;BERAZATEGUI;53;BOCA JUNIORS AZUL;86
2023;JUVENILES;Fase Regular;1ra Fase;1;SUR;B;3;16/4/2023;INDEPENDIENTE;67;TEMPERLEY;52
2023;JUVENILES;Fase Regular;1ra Fase;1;SUR;B;3;16/4/2023;G.E DE LOMAS DE ZAMORA A;67;CAÑUELAS FC - Sub19;70
2023;JUVENILES;Fase Regular;1ra Fase;1;SUR;B;4;23/4/2023;G.E DE LOMAS DE ZAMORA A;90;BERAZATEGUI;56
2023;JUVENILES;Fase Regular;1ra Fase;1;SUR;B;4;23/4/2023;CAÑUELAS FC - Sub19;82;INDEPENDIENTE;69
2023;JUVENILES;Fase Regular;1ra Fase;1;SUR;B;4;23/4/2023;TEMPERLEY;40;BOCA JUNIORS AZUL;93
2023;JUVENILES;Fase Regular;1ra Fase;1;SUR;B;5;30/4/2023;BERAZATEGUI;65;TEMPERLEY;59
2023;JUVENILES;Fase Regular;1ra Fase;1;SUR;B;5;30/4/2023;CAÑUELAS FC - Sub19;67;BOCA JUNIORS AZUL;76
2023;JUVENILES;Fase Regular;1ra Fase;1;SUR;B;5;30/4/2023;INDEPENDIENTE;61;G.E DE LOMAS DE ZAMORA A;76
2023;JUVENILES;Fase Regular;1ra Fase;1;SUR;B;6;7/5/2023;INDEPENDIENTE;81;BERAZATEGUI;67
2023;JUVENILES;Fase Regular;1ra Fase;1;SUR;B;6;7/5/2023;BOCA JUNIORS AZUL;86;G.E DE LOMAS DE ZAMORA A;64
